airport_id	airport_name	city	country	airport_iata	airport_icao	latitude	longitude
296	Tozeur Nefta International Airport	Tozeur	Tunisia	TOE	DTTZ	33.9397010803	8.1105604172
297	Niamtougou International Airport	Niatougou	Togo	LRL	DXNG	9.7673301697	1.0912499428
298	Lomé-Tokoin Airport	Lome	Togo	LFW	DXXX	6.1656098366	1.2545100451
299	Antwerp International Airport (Deurne)	Antwerp	Belgium	ANR	EBAW	51.1893997192	4.4602799416
300	Beauvechain Air Base	Beauvechain	Belgium	null	EBBE	50.7585983276	4.7683300972
301	Kleine Brogel Air Base	Kleine Brogel	Belgium	null	EBBL	51.168301	5.47
302	Brussels Airport	Brussels	Belgium	BRU	EBBR	50.9014015198	4.4844398499
303	Jehonville Air Base	Bertrix	Belgium	null	EBBX	49.8917007446	5.2238898277
304	Brussels South Charleroi Airport	Charleroi	Belgium	CRL	EBCI	50.459202	4.45382
305	Chièvres Air Base	Chievres	Belgium	null	EBCV	50.5758018494	3.8310000896
306	Koksijde Air Base	Koksijde	Belgium	null	EBFN	51.0903015137	2.652780056
307	Florennes Air Base	Florennes	Belgium	null	EBFS	50.2433013916	4.6458301544
308	Wevelgem Airport	Kortrijk-vevelgem	Belgium	KJK	EBKT	50.817199707	3.2047200203
309	Liège Airport	Liege	Belgium	LGG	EBLG	50.6374015808	5.4432201385
310	Ostend-Bruges International Airport	Ostend	Belgium	OST	EBOS	51.1988983154	2.8622200489
311	Zutendaal Air Base	Zutendaal	Belgium	null	EBSL	50.9474983215	5.5905599594
312	Brustem Airfield Sint Truiden	Sint-truiden	Belgium	null	EBST	50.791901	5.20167
313	Saint Hubert Air Base	St.-hubert	Belgium	null	EBSU	50.0344009399	5.4408102036
314	Ursel Air Base	Ursel	Belgium	null	EBUL	51.1441993713	3.4755599499
315	Weelde Air Base	Weelde	Belgium	null	EBWE	51.3947982788	4.9601898193
316	Zoersel (Oostmalle) Airfield	Zoersel	Belgium	OBL	EBZR	51.264702	4.75333
317	Flugplatz Bautzen	Bautzen	Germany	null	EDAB	51.193611	14.519722
318	Altenburg-Nobitz Airport	Altenburg	Germany	AOC	EDAC	50.981945	12.506389
319	Dessau Airfield	Dessau	Germany	null	EDAD	51.831694	12.190962
320	Eisenhüttenstadt Airfield	Eisenhuettenstadt	Germany	null	EDAE	52.195856	14.58753
322	Großenhain Airport	Suhl	Germany	null	EDAK	51.3080558777	13.5555562973
323	Merseburg Airport	Muehlhausen	Germany	null	EDAM	51.3630556	11.9408333
324	Halle-Oppin Airport	Halle	Germany	null	EDAQ	51.552223	12.053889
325	Riesa-Göhlis Airport	Riesa	Germany	IES	EDAU	51.2936096191	13.3561105728
326	Rechlin-Lärz Airport	Rechlin-laerz	Germany	REB	EDAX	53.306388855	12.7522220612
327	Strausberg Airport	Strausberg	Germany	null	EDAY	52.5805549622	13.9166669846
328	Schönhagen Airport	Schoenhagen	Germany	QXH	EDAZ	52.203609	13.156389
329	Barth Airport	Barth	Germany	BBH	EDBH	54.338253	12.710515
330	Jena-Schöngleina Airfield	Jena	Germany	null	EDBJ	50.915279	11.714444
331	Kyritz Airport	Kyritz	Germany	null	EDBK	52.918888092	12.42527771
332	"Magdeburg ""City"" Airport"	Magdeburg	Germany	ZMG	EDBM	52.073612	11.626389
333	Rothenburg/Görlitz Airport	Rothenburg/ol	Germany	null	EDBR	51.3633346558	14.9499998093
334	Anklam Airfield	Anklam	Germany	null	EDCA	53.832779	13.668611
335	Cottbus-Drewitz Airport	Cottbus	Germany	CBU	EDCD	51.889442	14.531944
336	Kamenz Airport	Kamenz	Germany	null	EDCM	51.2969436646	14.1274995804
337	Berlin-Schönefeld Airport	Berlin	Germany	SXF	EDDB	52.380001	13.5225
338	Dresden Airport	Dresden	Germany	DRS	EDDC	51.1328010559	13.76720047
339	Erfurt Airport	Erfurt	Germany	ERF	EDDE	50.979801178	10.9581003189
340	Frankfurt am Main Airport	Frankfurt	Germany	FRA	EDDF	50.033333	8.570556
341	Münster Osnabrück Airport	Munster	Germany	FMO	EDDG	52.134601593	7.6848301888
342	Hamburg Airport	Hamburg	Germany	HAM	EDDH	53.6304016113	9.9882297516
343	Berlin-Tempelhof International Airport	Berlin	Germany	THF	EDDI	52.4729995728	13.4039001465
344	Cologne Bonn Airport	Cologne	Germany	CGN	EDDK	50.8658981323	7.1427397728
345	Düsseldorf Airport	Duesseldorf	Germany	DUS	EDDL	51.289501	6.76678
346	Munich Airport	Munich	Germany	MUC	EDDM	48.353802	11.7861
347	Nuremberg Airport	Nuernberg	Germany	NUE	EDDN	49.498699	11.078056
348	Leipzig/Halle Airport	Leipzig	Germany	LEJ	EDDP	51.423889	12.236389
349	Saarbrücken Airport	Saarbruecken	Germany	SCN	EDDR	49.2145996094	7.1095099449
350	Stuttgart Airport	Stuttgart	Germany	STR	EDDS	48.6898994446	9.2219600678
351	Berlin-Tegel Airport	Berlin	Germany	TXL	EDDT	52.5597	13.2877
352	Hannover Airport	Hannover	Germany	HAJ	EDDV	52.461101532	9.6850795746
353	Bremen Airport	Bremen	Germany	BRE	EDDW	53.0475006104	8.7866697311
354	Frankfurt-Egelsbach Airport	Egelsbach	Germany	QEF	EDFE	49.959999	8.645833
355	Frankfurt-Hahn Airport	Hahn	Germany	HHN	EDFH	49.9487	7.26389
356	Mannheim-City Airport	Mannheim	Germany	MHG	EDFM	49.473057	8.514167
357	Allendorf/Eder Airport	Allendorf	Germany	null	EDFQ	51.0349998474	8.6808328629
358	Worms Airport	Worms	Germany	null	EDFV	49.606945	8.368333
359	Mainz-Finthen Airport	Mainz	Germany	null	EDFZ	49.967499	8.147222
360	Eisenach-Kindel Airport	Eisenach	Germany	EIB	EDGE	50.991604	10.47973
361	Siegerland Airport	Siegerland	Germany	SGE	EDGS	50.707698822	8.0829696655
362	Hamburg-Finkenwerder Airport	Hamburg	Germany	XFW	EDHI	53.5352783203	9.8355560303
363	Kiel-Holtenau Airport	Kiel	Germany	KEL	EDHK	54.3794441223	10.145277977
364	Lübeck Blankensee Airport	Luebeck	Germany	LBC	EDHL	53.8054008484	10.7192001343
365	Flugplatz Dahlemer Binz	Dahlemer Binz	Germany	null	EDKV	50.405555725	6.5288891792
366	Meinerzhagen Airport	Meinerzhagen	Germany	null	EDKZ	51.0999984741	7.5999999046
367	Arnsberg-Menden Airport	Arnsberg	Germany	null	EDLA	51.4838905334	7.8983330727
368	Essen Mulheim Airport	Essen	Germany	ESS	EDLE	51.4023017883	6.9373297691
369	Bielefeld Airport	Bielefeld	Germany	BFE	EDLI	51.964722	8.544444
370	Mönchengladbach Airport	Moenchengladbach	Germany	MGL	EDLN	51.230278	6.504444
371	Paderborn Lippstadt Airport	Paderborn	Germany	PAD	EDLP	51.6141014099	8.6163196564
372	Stadtlohn-Vreden Airport	Stadtlohn	Germany	null	EDLS	51.9958343506	6.8405561447
373	Dortmund Airport	Dortmund	Germany	DTM	EDLW	51.5182991028	7.6122398377
374	Augsburg Airport	Augsburg	Germany	AGB	EDMA	48.425278	10.931667
375	Biberach a.d. Riß Airfield	Biberach	Germany	null	EDMB	48.111111	9.762778
376	Eggenfelden Airport	Eggenfelden	Germany	null	EDME	48.3961105347	12.723610878
377	Mindelheim-Mattsies Airfield	Mindelheim	Germany	null	EDMN	48.106945	10.525
378	Oberpfaffenhofen Airport	Oberpfaffenhofen	Germany	OBF	EDMO	48.081402	11.2831
379	Straubing Airport	Straubing	Germany	RBM	EDMS	48.9008331299	12.516667366
380	Vilshofen Airport	Vilshofen	Germany	null	EDMV	48.6349983215	13.195555687
381	Leutkirch-Unterzeil Airport	Leutkirch	Germany	null	EDNL	47.8588905334	10.014166832
382	Friedrichshafen Airport	Friedrichshafen	Germany	FDH	EDNY	47.6712989807	9.5114898682
383	Schwerin Parchim Airport	Parchim	Germany	SZW	EDOP	53.426998	11.7834
384	Stendal-Borstel Airport	Stendal	Germany	null	EDOV	52.6288871765	11.818611145
385	Aalen-Heidenheim/Elchingen Airport	Aalen-heidenheim	Germany	null	EDPA	48.7777786255	10.2647218704
386	Bayreuth Airport	Bayreuth	Germany	BYU	EDQD	49.985001	11.64
387	Burg Feuerstein Airport	Burg Feuerstein	Germany	URD	EDQE	49.7941665649	11.1336107254
388	Hof-Plauen Airport	Hof	Germany	HOQ	EDQM	50.2886123657	11.8563890457
389	Haßfurt-Schweinfurt Airport	Hassfurt	Germany	null	EDQT	50.0180549622	10.5294437408
390	Koblenz-Winningen Airfield	Koblenz	Germany	null	EDRK	50.325558	7.528611
391	Trier-Föhren Airport	Trier	Germany	null	EDRT	49.863888	6.7875
392	Speyer Airfield	Speyer	Germany	null	EDRY	49.304722	8.451389
393	Zweibrücken Airport	Zweibruecken	Germany	ZQW	EDRZ	49.2094	7.40056
394	Donaueschingen-Villingen Airport	Donaueschingen	Germany	ZQL	EDTD	47.9733314514	8.5222215653
395	Freiburg i. Br. Airport	Freiburg	Germany	null	EDTF	48.0227775574	7.8324999809
396	Mengen-Hohentengen Airport	Mengen	Germany	null	EDTM	48.0538902283	9.3727779388
397	Adolf Würth Airport	Schwaebisch Hall	Germany	null	EDTY	49.1183319092	9.7838888168
398	Finsterwalde/Schacksdorf Airport	Soest	Germany	null	EDUS	51.607498	13.743611
399	Braunschweig-Wolfsburg Airport	Braunschweig	Germany	BWE	EDVE	52.319199	10.5561
400	Kassel-Calden Airport	Kassel	Germany	KSF	EDVK	51.417273	9.384967
401	Hildesheim Airport	Hildesheim	Germany	null	EDVM	52.181388855	9.9463891983
402	Bremerhaven Airport	Bremerhaven	Germany	BRV	EDWB	53.506943	8.572778
403	Emden Airport	Emden	Germany	EME	EDWE	53.391109	7.2275
404	Leer-Papenburg Airport	Leer	Germany	null	EDWF	53.2719421387	7.4416670799
405	Wilhelmshaven-Mariensiel Airport	Wilhelmshaven	Germany	WVN	EDWI	53.5022201538	8.0522222519
406	Borkum Airport	Borkum	Germany	BMK	EDWR	53.59639	6.709167
407	Norderney Airport	Norderney	Germany	NRD	EDWY	53.706943512	7.2300000191
408	Flensburg-Schäferhaus Airport	Flensburg	Germany	FLF	EDXF	54.7733345032	9.3788890839
409	Rendsburg-Schachtholm Airport	Rendsburg	Germany	null	EDXR	54.2200012207	9.5994443893
410	Westerland Sylt Airport	Westerland	Germany	GWT	EDXW	54.9132003784	8.340470314
411	Ämari Air Base	Armari Air Force Base	Estonia	null	EEEI	59.2602996826	24.2084999084
412	Kärdla Airport	Kardla	Estonia	KDL	EEKA	58.9907989502	22.8306999207
413	Kuressaare Airport	Kuressaare	Estonia	URE	EEKE	58.2299003601	22.5095005035
414	Pärnu Airport	Parnu	Estonia	EPU	EEPU	58.4189987183	24.4727993011
415	Lennart Meri Tallinn Airport	Tallinn-ulemiste International	Estonia	TLL	EETN	59.4132995605	24.8327999115
416	Tartu Airport	Tartu	Estonia	TAY	EETU	58.3074989319	26.6903991699
417	Enontekio Airport	Enontekio	Finland	ENF	EFET	68.3626022339	23.4242992401
418	Eura Airport	Eura	Finland	null	EFEU	61.1161003113	22.2014007568
419	Halli Airport	Halli	Finland	KEV	EFHA	61.856039	24.786686
420	Helsinki Malmi Airport	Helsinki	Finland	HEM	EFHF	60.2546005249	25.0428009033
421	Helsinki Vantaa Airport	Helsinki	Finland	HEL	EFHK	60.317199707	24.963300705
422	Hameenkyro Airport	Hameenkyro	Finland	null	EFHM	61.6897010803	23.0736999512
423	Hanko Airport	Hanko	Finland	null	EFHN	59.8488998413	23.0835990906
424	Hyvinkää Airfield	Hyvinkaa	Finland	HYV	EFHV	60.6543998718	24.8810997009
425	Kiikala Airport	Kikala	Finland	null	EFIK	60.4625015259	23.6525001526
426	Immola Airport	Immola	Finland	null	EFIM	61.2491989136	28.9036998749
427	Kitee Airport	Kitee	Finland	KTQ	EFIT	62.1661	30.073601
428	Ivalo Airport	Ivalo	Finland	IVL	EFIV	68.6072998047	27.4053001404
429	Joensuu Airport	Joensuu	Finland	JOE	EFJO	62.6628990173	29.6075000763
430	Jyvaskyla Airport	Jyvaskyla	Finland	JYV	EFJY	62.3995018005	25.6783008575
431	Kauhava Airport	Kauhava	Finland	KAU	EFKA	63.127102	23.051399
432	Kemi-Tornio Airport	Kemi	Finland	KEM	EFKE	65.7787017822	24.5820999146
433	Kajaani Airport	Kajaani	Finland	KAJ	EFKI	64.2854995728	27.6923999786
434	Kauhajoki Airport	Kauhajoki	Finland	KHJ	EFKJ	62.4625015259	22.3931007385
435	Kokkola-Pietarsaari Airport	Kruunupyy	Finland	KOK	EFKK	63.7211990356	23.1431007385
436	Kemijarvi Airport	Kemijarvi	Finland	null	EFKM	66.712898	27.156799
437	Kuusamo Airport	Kuusamo	Finland	KAO	EFKS	65.9876022339	29.2394008636
438	Kittilä Airport	Kittila	Finland	KTT	EFKT	67.7009963989	24.8467998505
439	Kuopio Airport	Kuopio	Finland	KUO	EFKU	63.0070991516	27.7978000641
440	Lahti Vesivehmaa Airport	Vesivehmaa	Finland	QLF	EFLA	61.144199	25.693501
441	Lappeenranta Airport	Lappeenranta	Finland	LPP	EFLP	61.044601	28.144743
442	Mariehamn Airport	Mariehamn	Finland	MHQ	EFMA	60.1222000122	19.8981990814
443	Menkijarvi Airport	Menkijarvi	Finland	null	EFME	62.9467010498	23.5188999176
444	Mikkeli Airport	Mikkeli	Finland	MIK	EFMI	61.6866	27.201799
445	Nummela Airport	Nummela	Finland	null	EFNU	60.3339004517	24.2964000702
446	Oulu Airport	Oulu	Finland	OUL	EFOU	64.9300994873	25.3546009064
447	Piikajarvi Airport	Piikajarvi	Finland	null	EFPI	61.2456016541	22.1933994293
448	Pori Airport	Pori	Finland	POR	EFPO	61.4617004395	21.7999992371
449	Pudasjärvi Airport	Pudasjarvi	Finland	null	EFPU	65.4021987915	26.9468994141
450	Pyhäsalmi Airport	Pyhasalmi	Finland	null	EFPY	63.7318992615	25.9263000488
451	Raahe Pattijoki Airport	Pattijoki	Finland	null	EFRH	64.6881027222	24.6958007812
452	Rantasalmi Airport	Rantasalmi	Finland	null	EFRN	62.0654983521	28.3565006256
453	Rovaniemi Airport	Rovaniemi	Finland	RVN	EFRO	66.5647964478	25.8304004669
454	Rayskala Airport	Rayskala	Finland	null	EFRY	60.7447013855	24.10779953
455	Savonlinna Airport	Savonlinna	Finland	SVL	EFSA	61.9430999756	28.9451007843
456	Selanpaa Airport	Selanpaa	Finland	null	EFSE	61.0624008179	26.7989006042
457	Sodankyla Airport	Sodankyla	Finland	SOT	EFSO	67.3949966431	26.6191005707
458	Tampere-Pirkkala Airport	Tampere	Finland	TMP	EFTP	61.414100647	23.6044006348
459	Teisko Airport	Teisko	Finland	null	EFTS	61.7733	24.027
460	Turku Airport	Turku	Finland	TKU	EFTU	60.5140991211	22.2628002167
461	Utti Air Base	Utti	Finland	UTI	EFUT	60.8964004517	26.9384002686
462	Vaasa Airport	Vaasa	Finland	VAA	EFVA	63.0507011414	21.7621994019
463	Varkaus Airport	Varkaus	Finland	VRK	EFVR	62.1711006165	27.8686008453
464	Ylivieska Airfield	Ylivieska-raudaskyla	Finland	YLI	EFYL	64.0547222	24.7252778
465	Belfast International Airport	Belfast	United Kingdom	BFS	EGAA	54.6575012207	-6.2158298492
466	St Angelo Airport	Enniskillen	United Kingdom	ENK	EGAB	54.3988990784	-7.6516699791
467	George Best Belfast City Airport	Belfast	United Kingdom	BHD	EGAC	54.6180992126	-5.8724999428
468	City of Derry Airport	Londonderry	United Kingdom	LDY	EGAE	55.0428009033	-7.1611099243
469	Birmingham International Airport	Birmingham	United Kingdom	BHX	EGBB	52.4538993835	-1.7480299473
470	Coventry Airport	Coventry	United Kingdom	CVT	EGBE	52.3697013855	-1.4797199965
471	Leicester Airport	Leicester	United Kingdom	null	EGBG	52.60779953	-1.0319399834
472	Gloucestershire Airport	Golouchestershire	United Kingdom	GLO	EGBJ	51.8941993713	-2.1672201157
474	Wolverhampton Halfpenny Green Airport	Halfpenny Green	United Kingdom	null	EGBO	52.5175018311	-2.2594399452
475	Cotswold Airport	Pailton	United Kingdom	GBA	EGBP	51.668095	-2.05694
476	Turweston Airport	Turweston	United Kingdom	null	EGBT	52.0407981873	-1.0955599546
477	Wellesbourne Mountford Airport	Wellesbourne	United Kingdom	null	EGBW	52.192199707	-1.6144399643
478	Manchester Airport	Manchester	United Kingdom	MAN	EGCC	53.3536987305	-2.2749500275
479	Manchester Woodford Airport	Woodfort	United Kingdom	null	EGCD	53.3381	-2.14889
480	Royal Marines Base Chivenor Airport	Chivenor	United Kingdom	null	EGDC	51.0872001648	-4.1503400803
481	Newquay Cornwall Airport	Newquai	United Kingdom	NQY	EGHQ	50.4406013489	-4.9954099655
482	RAF Lyneham	Lyneham	United Kingdom	LYE	EGDL	51.5051	-1.99343
483	MoD Boscombe Down Airport	Boscombe Down	United Kingdom	null	EGDM	51.1521987915	-1.747410059
484	RNAS Culdrose	Culdrose	United Kingdom	null	EGDR	50.086101532	-5.255710125
485	MoD St. Athan	St. Athan	United Kingdom	null	EGDX	51.4048	-3.43575
486	RNAS Yeovilton	Yeovilton	United Kingdom	YEO	EGDY	51.0093994141	-2.6388199329
487	Haverfordwest Airport	Haverfordwest	United Kingdom	HAW	EGFE	51.8330993652	-4.9611101151
488	Cardiff International Airport	Cardiff	United Kingdom	CWL	EGFF	51.3967018127	-3.3433299065
489	Swansea Airport	Swansea	United Kingdom	SWS	EGFH	51.6053009033	-4.0678300858
490	Bristol Airport	Bristol	United Kingdom	BRS	EGGD	51.382702	-2.71909
491	Liverpool John Lennon Airport	Liverpool	United Kingdom	LPL	EGGP	53.3335990906	-2.8497200012
492	London Luton Airport	London	United Kingdom	LTN	EGGW	51.8746986389	-0.3683330119
493	Plymouth City Airport	Plymouth	United Kingdom	PLH	EGHD	50.422798	-4.10583
494	Bournemouth Airport	Bournemouth	United Kingdom	BOH	EGHH	50.7799987793	-1.8424999714
495	Southampton Airport	Southampton	United Kingdom	SOU	EGHI	50.9502983093	-1.3567999601
496	Lasham Airport	Lasham	United Kingdom	QLA	EGHL	51.1871986389	-1.0334999561
497	Alderney Airport	Alderney	Guernsey	ACI	EGJA	49.706104	-2.21472
498	Guernsey Airport	Guernsey	Guernsey	GCI	EGJB	49.4350013733	-2.6019699574
499	Jersey Airport	Jersey	Jersey	JER	EGJJ	49.207901001	-2.1955099106
500	Shoreham Airport	Shoreham By Sea	United Kingdom	ESH	EGKA	50.835602	-0.297222
501	London Biggin Hill Airport	Biggin Hill	United Kingdom	BQH	EGKB	51.3307991028	0.0324999988
502	London Gatwick Airport	London	United Kingdom	LGW	EGKK	51.148102	-0.190278
503	London City Airport	London	United Kingdom	LCY	EGLC	51.505299	0.055278
504	Farnborough Airport	Farnborough	United Kingdom	FAB	EGLF	51.2757987976	-0.7763329744
505	Chalgrove Airport	Chalsgrove	United Kingdom	null	EGLJ	51.6761016846	-1.080829978
506	Blackbushe Airport	Blackbushe	United Kingdom	BBS	EGLK	51.3238983154	-0.8475000262
507	London Heathrow Airport	London	United Kingdom	LHR	EGLL	51.4706	-0.461941
508	Southend Airport	Southend	United Kingdom	SEN	EGMC	51.5713996887	0.695555985
509	Lydd Airport	Lydd	United Kingdom	LYX	EGMD	50.9561004639	0.9391670227
510	Kent International Airport	Manston	United Kingdom	MSE	EGMH	51.342201	1.34611
511	Brough Airport	Brough	United Kingdom	null	EGNB	53.7197	-0.566333
512	Carlisle Airport	Carlisle	United Kingdom	CAX	EGNC	54.9375	-2.8091700077
513	Retford Gamston Airport	Repton	United Kingdom	null	EGNE	53.2806015015	-0.9513890147
514	Blackpool International Airport	Blackpool	United Kingdom	BLK	EGNH	53.7717018127	-3.0286099911
515	Humberside Airport	Humberside	United Kingdom	HUY	EGNJ	53.5744018555	-0.3508329988
516	Barrow Walney Island Airport	Barrow Island	United Kingdom	BWF	EGNL	54.1286111	-3.2675
517	Leeds Bradford Airport	Leeds	United Kingdom	LBA	EGNM	53.8658981323	-1.6605700254
518	Warton Airport	Warton	United Kingdom	WRT	EGNO	53.745098	-2.88306
519	Hawarden Airport	Hawarden	United Kingdom	CEG	EGNR	53.1781005859	-2.9777801037
520	Isle of Man Airport	Isle Of Man	Isle of Man	IOM	EGNS	54.0833015442	-4.6238899231
521	Newcastle Airport	Newcastle	United Kingdom	NCL	EGNT	55.0374984741	-1.6916699409
522	Durham Tees Valley Airport	Teesside	United Kingdom	MME	EGNV	54.5092010498	-1.4294099808
523	East Midlands Airport	East Midlands	United Kingdom	EMA	EGNX	52.8311004639	-1.3280600309
524	Llanbedr Airport	Llanbedr	United Kingdom	null	EGOD	52.8116989136	-4.1235799789
525	RAF Ternhill	Ternhill	United Kingdom	null	EGOE	52.8712005615	-2.5335600376
526	RAF Shawbury	Shawbury	United Kingdom	null	EGOS	52.7981987	-2.6680400372
528	RAF Woodvale	Woodvale	United Kingdom	null	EGOW	53.5816	-3.05552
529	Kirkwall Airport	Kirkwall	United Kingdom	KOI	EGPA	58.9578018188	-2.9049999714
530	Sumburgh Airport	Sumburgh	United Kingdom	LSI	EGPB	59.8788986206	-1.2955600023
531	Wick Airport	Wick	United Kingdom	WIC	EGPC	58.4589004517	-3.0930600166
532	Aberdeen Dyce Airport	Aberdeen	United Kingdom	ABZ	EGPD	57.2019004822	-2.1977798939
533	Inverness Airport	Inverness	United Kingdom	INV	EGPE	57.5424995422	-4.0475001335
534	Glasgow International Airport	Glasgow	United Kingdom	GLA	EGPF	55.8718986511	-4.4330601692
535	Edinburgh Airport	Edinburgh	United Kingdom	EDI	EGPH	55.9500007629	-3.3724999428
536	Islay Airport	Islay	United Kingdom	ILY	EGPI	55.6819000244	-6.2566699982
537	Glasgow Prestwick Airport	Prestwick	United Kingdom	PIK	EGPK	55.5093994141	-4.5866699219
538	Benbecula Airport	Benbecula	United Kingdom	BEB	EGPL	57.481098175	-7.3627800941
539	Scatsta Airport	Scatsta	United Kingdom	SCS	EGPM	60.432800293	-1.296110034
540	Dundee Airport	Dundee	United Kingdom	DND	EGPN	56.4524993896	-3.0258300304
541	Stornoway Airport	Stornoway	United Kingdom	SYY	EGPO	58.2155990601	-6.3311100006
542	Tiree Airport	Tiree	United Kingdom	TRE	EGPU	56.4991989136	-6.8691701889
543	RAF Leuchars	Leuchars	United Kingdom	ADX	EGQL	56.3728981018	-2.8684399128
544	RAF Lossiemouth	Lossiemouth	United Kingdom	LMO	EGQS	57.7052001953	-3.3391699791
545	Cambridge Airport	Cambridge	United Kingdom	CBG	EGSC	52.205002	0.175
546	Peterborough Business Airport	Peterborough	United Kingdom	null	EGSF	52.4681015015	-0.2511110008
547	Norwich International Airport	Norwich	United Kingdom	NWI	EGSH	52.6758003235	1.2827800512
548	London Stansted Airport	London	United Kingdom	STN	EGSS	51.8849983215	0.2349999994
549	North Weald Airport	North Weald	United Kingdom	null	EGSX	51.721698761	0.1541669965
550	Sheffield City Heliport	Fowlmere	United Kingdom	null	EGSY	53.394299	-1.38849
551	Cranfield Airport	Cranfield	United Kingdom	null	EGTC	52.0722007751	-0.6166669726
552	Exeter International Airport	Exeter	United Kingdom	EXT	EGTE	50.7344017029	-3.4138898849
553	Bristol Filton Airport	Bristol	United Kingdom	FZO	EGTG	51.5194015503	-2.5908300877
554	Oxford (Kidlington) Airport	Oxford	United Kingdom	OXF	EGTK	51.8368988037	-1.3200000525
555	RAF Benson	Benson	United Kingdom	BEX	EGUB	51.6164016724	-1.0958299637
556	RAF Lakenheath	Lakenheath	United Kingdom	LKZ	EGUL	52.4093017578	0.5609999895
557	RAF Mildenhall	Mildenhall	United Kingdom	MHZ	EGUN	52.3619003296	0.4864059985
558	RAF Wattisham	Wattisham	United Kingdom	null	EGUW	52.1273002625	0.956264019
559	RAF Wyton	Wyton	United Kingdom	QUY	EGUY	52.3572006226	-0.107832998
560	RAF Fairford	Fairford	United Kingdom	FFD	EGVA	51.6822013855	-1.7900300026
561	RAF Brize Norton	Brize Norton	United Kingdom	BZZ	EGVN	51.75	-1.58362
562	RAF Odiham	Odiham	United Kingdom	ODH	EGVO	51.2341003418	-0.9428250194
563	DCAE Cosford Air Base	Cosford	United Kingdom	null	EGWC	52.639999	-2.30558
564	RAF Northolt	Northolt	United Kingdom	NHT	EGWU	51.5530014038	-0.418166995
565	RAF Coningsby	Coningsby	United Kingdom	QCY	EGXC	53.0929985046	-0.1660140008
566	RAF Dishforth	Dishforth	United Kingdom	null	EGXD	54.1371994019	-1.4202500582
567	Leeming Airport	Leeming	United Kingdom	null	EGXE	54.2924	-1.5354
568	Leeds East Airport	Church Fenton	United Kingdom	null	EGXG	53.834301	-1.1955
