trip_id	customer_id	flight_number	airline_id	aircraft	airport_src	airport_dst	departure_time	departure_date	flight_duration	travel_class	seat_number	price
1660	7012844	TF2000	3386	AR8	738	728	20:00	13/09/2017	01:07	economy	1F	45
1660	7012844	TF0800	3386	AR8	728	738	08:00	29/09/2017	01:07	business	44C	445
1661	7012844	TF1645	3386	AR1	738	302	16:45	11/08/2018	02:04	economy	8I	114
1661	7012844	TF0715	3386	AR1	302	738	07:15	24/08/2018	02:04	economy	6J	114
1662	7012844	FR0930	4296	738	699	1205	09:30	29/11/2018	02:23	business	41J	536
1662	7012844	FR1845	4296	738	1205	699	18:45	30/12/2018	02:23	economy	2J	136
1663	4470463	TK2130	4951	738	2177	1701	21:30	24/11/2014	01:43	economy	6A	89
1663	4470463	TK1545	4951	738	1701	2177	15:45	24/12/2014	01:43	business	43A	489
1664	7730253	9U1345	1073	320	548	1735	13:45	28/02/2018	03:09	business	12B	592
1664	7730253	9U1145	1073	320	1735	548	11:45	31/03/2018	03:09	economy	2F	192
1665	7730253	BE1430	2421	DH4	488	467	14:30	08/05/2018	00:59	economy	6D	35
1665	7730253	BE1115	2421	DH4	467	488	11:15	26/05/2018	00:59	business	34F	435
1666	7730253	ST1445	2547	73G	502	1742	14:45	10/11/2018	02:49	economy	7F	167
1666	7730253	ST1500	2547	73G	1742	502	15:00	20/11/2018	02:49	economy	2B	167
1667	7730253	FR0815	4296	738	490	674	08:15	25/11/2018	02:10	economy	7A	120
1667	7730253	FR1730	4296	738	674	490	17:30	05/12/2018	02:10	economy	2G	120
1668	7730253	U21545	2297	320	502	1455	15:45	20/12/2018	03:12	business	16H	595
1668	7730253	U21215	2297	319	1455	502	12:15	27/12/2018	03:12	business	27E	595
1669	3642017	UA1930	5209	764	346	3714	19:30	12/10/2013	09:00	business	38A	1016
1669	3642017	UA0600	5209	764	3714	346	06:00	08/11/2013	09:00	economy	4D	616
1670	3642017	LH1945	3320	320	345	1230	19:45	03/03/2014	02:48	economy	2C	166
1670	3642017	LH0630	3320	320	1230	345	06:30	29/03/2014	02:48	economy	9C	166
1671	3642017	JJ1815	4867	773	340	2564	18:15	24/11/2015	12:41	economy	5H	882
1671	3642017	JJ1215	4867	773	2564	340	12:15	21/12/2015	12:41	economy	10B	882
1672	7575381	IR1530	2922	M82	4331	2114	15:30	23/09/2013	01:55	business	44G	503
1672	7575381	IR1045	2922	M82	2114	4331	10:45	15/10/2013	01:55	economy	10D	103
1673	7575381	EP0600	2923	100	2166	2194	06:00	29/09/2014	00:52	business	33I	426
1673	7575381	EP0900	2923	100	2194	2166	09:00	07/10/2014	00:52	business	37C	426
1674	7575381	EP0745	2923	100	2157	2162	07:45	03/02/2015	01:53	economy	3A	100
1674	7575381	EP1815	2923	100	2162	2157	18:15	24/02/2015	01:53	economy	10I	100
1675	7575381	EP0845	2923	100	2166	4331	08:45	11/12/2018	01:59	economy	10H	108
1675	7575381	EP0930	2923	100	4331	2166	09:30	30/12/2018	01:59	business	35A	508
1676	9615352	TU0930	4870	320	1354	287	09:30	02/10/2016	01:29	business	40I	471
1676	9615352	TU1015	4870	320	287	1354	10:15	08/10/2016	01:29	economy	5I	71
1677	9615352	IB2115	2822	CR2	1273	1253	21:15	22/11/2016	01:38	business	21F	483
1677	9615352	IB1330	2822	CR2	1253	1273	13:30	22/12/2016	01:38	economy	3H	83
1678	6910558	EK0730	2183	77W	2564	2188	07:30	05/11/2011	15:42	business	38F	1499
1678	6910558	EK1930	2183	77W	2188	2564	19:30	10/11/2011	15:42	business	40G	1499
1679	6910558	AD2130	13983	E95	2526	2572	21:30	01/10/2015	01:05	business	23J	442
1679	6910558	AD1500	13983	E95	2572	2526	15:00	16/10/2015	01:05	economy	2D	42
1680	6910558	AD1245	13983	AT7	2525	2578	12:45	21/06/2017	00:59	economy	7E	35
1680	6910558	AD1645	13983	AT7	2578	2525	16:45	07/07/2017	00:59	economy	9G	35
1681	1897140	ME0830	3490	332	2177	273	08:30	23/02/2015	06:04	business	15J	803
1681	1897140	ME1245	3490	332	273	2177	12:45	26/03/2015	06:04	business	24F	803
1682	1897140	ME2015	3490	320	2177	1665	20:15	14/05/2016	04:01	economy	9E	255
1682	1897140	ME1845	3490	320	1665	2177	18:45	26/05/2016	04:01	business	26I	655
1683	1897140	MS1115	2143	E70	2177	1128	11:15	16/09/2018	01:12	economy	9H	50
1683	1897140	MS1330	2143	738	1128	2177	13:30	26/09/2018	01:12	economy	2H	50
1684	1897140	ME1600	3490	332	2177	248	16:00	13/10/2018	06:30	business	19E	834
1684	1897140	ME0715	3490	332	248	2177	07:15	07/11/2018	06:30	economy	1J	434
1685	1897140	SV0600	4533	320	2177	2074	06:00	17/11/2018	01:52	economy	3C	99
1685	1897140	SV1200	4533	320	2074	2177	12:00	12/12/2018	01:52	business	23G	499
1686	1897140	MS1945	2143	E70	2177	3410	19:45	24/12/2018	01:17	economy	9E	56
1686	1897140	MS1315	2143	E70	3410	2177	13:15	17/01/2019	01:17	economy	8D	56
1687	4066894	JJ1515	4867	320	2538	2564	15:15	25/08/2013	01:37	economy	4J	81
1687	4066894	JJ0815	4867	320	2564	2538	08:15	07/09/2013	01:37	economy	8I	81
1688	4066894	G30830	1790	73G	2578	2545	08:30	20/06/2018	00:56	economy	6G	31
1688	4066894	G30615	1790	73G	2545	2578	06:15	11/07/2018	00:56	business	28B	431
1689	4066894	PZ1015	5156	320	2564	4305	10:15	07/09/2018	01:35	economy	6F	78
1689	4066894	PZ1015	5156	320	4305	2564	10:15	15/09/2018	01:35	business	20G	478
1690	4066894	AR2130	412	737	2531	3988	21:30	20/11/2018	03:26	business	28B	612
1690	4066894	AR0615	412	737	3988	2531	06:15	06/12/2018	03:26	economy	2I	212
1691	4066894	O61315	3764	318	2560	2559	13:15	29/12/2018	03:12	economy	5C	195
1691	4066894	O61115	3764	318	2559	2560	11:15	15/01/2019	03:12	business	36I	595
1692	1597315	EP1845	2923	100	2166	4331	18:45	04/03/2013	01:59	economy	2C	108
1692	1597315	EP0715	2923	100	4331	2166	07:15	27/03/2013	01:59	economy	10I	108
1693	1597315	IR1830	2922	AB6	4330	1524	18:30	05/12/2018	05:07	business	39C	734
1693	1597315	IR1615	2922	AB6	1524	4330	16:15	25/12/2018	05:07	economy	1E	334
1694	1597315	CZ1930	1767	73G	4330	3399	19:30	31/12/2018	04:30	business	11B	689
1694	1597315	CZ1415	1767	73G	3399	4330	14:15	20/01/2019	04:30	economy	2D	289
1695	9114223	8T0600	68	DHT	196	5511	06:00	02/07/2010	04:34	economy	7E	295
1695	9114223	8T1000	68	DHT	5511	196	10:00	16/07/2010	04:34	business	44A	695
1696	9114223	MO1330	502	AT4	132	41	13:30	15/05/2013	01:04	economy	1F	41
1696	9114223	MO2045	502	AT4	41	132	20:45	25/05/2013	01:04	economy	3I	41
1697	9114223	US1915	5265	E75	193	3876	19:15	25/10/2015	01:40	economy	1D	85
1697	9114223	US0900	5265	E75	3876	193	09:00	31/10/2015	01:40	economy	10D	85
1698	9114223	7F0600	2354	AT4	140	41	06:00	19/05/2018	00:54	economy	4D	29
1698	9114223	7F1245	2354	AT4	41	140	12:45	27/05/2018	00:54	economy	1E	29
1699	9114223	AC1000	330	E90	193	1909	10:00	11/09/2018	03:22	economy	2J	208
1699	9114223	AC2015	330	E90	1909	193	20:15	11/10/2018	03:22	economy	8G	208
1700	9114223	PD0945	4021	DH4	117	100	09:45	14/11/2018	01:33	business	28C	477
1700	9114223	PD1645	4021	DH4	100	117	16:45	08/12/2018	01:33	business	32H	477
1701	9114223	MO2000	502	FRJ	58	141	20:00	24/12/2018	00:50	economy	3C	24
1701	9114223	MO0945	502	FRJ	141	58	09:45	15/01/2019	00:50	business	38H	424
1702	7504094	LA1500	3200	320	2650	2649	15:00	17/05/2011	02:16	economy	3D	128
1702	7504094	LA1600	3200	319	2649	2650	16:00	09/06/2011	02:16	business	14H	528
1703	7504094	H22100	4737	320	2641	2762	21:00	30/07/2012	00:52	economy	8I	27
1703	7504094	H21345	4737	320	2762	2641	13:45	19/08/2012	00:52	business	24D	427
1704	7504094	LA1115	3200	320	2665	2650	11:15	19/02/2013	01:38	economy	5A	82
1704	7504094	LA1145	3200	320	2650	2665	11:45	21/03/2013	01:38	economy	6E	82
1705	7504094	LA0845	3200	319	2650	2658	08:45	14/01/2014	01:31	business	22C	474
1705	7504094	LA0845	3200	319	2658	2650	08:45	06/02/2014	01:31	economy	7F	74
1706	7504094	LA1800	3200	320	2650	2665	18:00	17/08/2018	01:38	economy	4C	82
1706	7504094	LA2145	3200	320	2665	2650	21:45	28/08/2018	01:38	economy	9I	82
1707	7504094	LA0715	3200	320	2650	2452	07:15	20/09/2018	00:44	economy	8D	17
1707	7504094	LA1145	3200	319	2452	2650	11:45	05/10/2018	00:44	business	37J	417
1708	7504094	H20645	4737	319	2651	2641	06:45	16/10/2018	01:12	economy	8H	51
1708	7504094	H20645	4737	319	2641	2651	06:45	12/11/2018	01:12	economy	10B	51
1709	5761896	SU2215	130	77W	2985	3077	22:15	03/07/2018	09:22	economy	10I	642
1709	5761896	SU1000	130	77W	3077	2985	10:00	03/08/2018	09:22	business	43E	1042
1710	5761896	FB2000	1548	320	2985	1196	20:00	14/11/2018	02:27	economy	4D	141
1710	5761896	FB0800	1548	320	1196	2985	08:00	05/12/2018	02:27	business	11B	541
1711	5761896	OS1915	491	F70	2960	1613	19:15	27/12/2018	02:40	business	19B	557
1711	5761896	OS0900	491	F70	1613	2960	09:00	02/01/2019	02:40	economy	4B	157
1712	4930736	AB1215	214	332	3797	351	12:15	14/08/2016	08:25	economy	9A	573
1712	4930736	AB1800	214	332	351	3797	18:00	07/09/2016	08:25	economy	10D	573
1713	4930736	OZ1045	28	333	3728	3930	10:45	02/06/2018	09:38	business	18H	1061
1713	4930736	OZ1000	28	333	3930	3728	10:00	13/06/2018	09:38	business	26I	1061
1714	4930736	UA1630	5209	SF3	3564	3646	16:30	17/12/2018	01:09	business	42B	447
1714	4930736	UA0915	5209	SF3	3646	3564	09:15	28/12/2018	01:09	business	34H	447
1715	4437741	AR0845	412	E90	2454	2442	08:45	16/11/2018	01:38	business	27B	482
1715	4437741	AR1300	412	E90	2442	2454	13:00	05/12/2018	01:38	business	43J	482
1716	4437741	8R2100	5188	SF3	2487	2513	21:00	13/12/2018	01:14	business	16F	453
1716	4437741	8R1345	5188	SF3	2513	2487	13:45	26/12/2018	01:14	economy	9J	53
1717	4634970	TU1300	4870	320	287	1094	13:00	30/03/2012	04:35	business	37A	695
1717	4634970	TU0945	4870	320	1094	287	09:45	20/04/2012	04:35	economy	2G	295
1718	4634970	BJ1900	3740	320	7447	340	19:00	04/11/2018	02:26	economy	7A	140
1718	4634970	BJ2215	3740	320	340	7447	22:15	20/11/2018	02:26	business	34J	540
1719	4634970	TU1945	4870	736	293	340	19:45	01/12/2018	02:44	business	34E	562
1719	4634970	TU1900	4870	736	340	293	19:00	22/12/2018	02:44	business	20I	562
1720	4634970	TU0745	4870	320	287	2074	07:45	30/12/2018	04:22	business	33C	680
1720	4634970	TU0930	4870	320	2074	287	09:30	26/01/2019	04:22	business	36C	680
1721	2287491	AC1845	330	DH4	135	193	18:45	17/01/2015	01:52	economy	3F	99
1721	2287491	AC1145	330	DH4	193	135	11:45	09/02/2015	01:52	economy	7B	99
1722	2287491	PD1615	4021	DH4	144	146	16:15	13/10/2017	01:06	economy	3H	44
1722	2287491	PD0830	4021	DH4	146	144	08:30	09/11/2017	01:06	business	33D	444
1723	2287491	TS1345	1317	310	193	1218	13:45	18/10/2018	08:29	economy	5F	577
1723	2287491	TS2230	1317	310	1218	193	22:30	08/11/2018	08:29	economy	6I	577
1724	2287491	AC0815	330	319	193	1761	08:15	27/12/2018	03:58	business	43C	651
1724	2287491	AC1615	330	319	1761	193	16:15	13/01/2019	03:58	economy	4A	251
1725	1287949	FR1900	4296	738	478	3953	19:00	11/08/2016	02:37	economy	4J	153
1725	1287949	FR1330	4296	738	3953	478	13:30	26/08/2016	02:37	economy	7C	153
1726	1287949	LS0715	3026	733	523	1382	07:15	16/03/2017	01:07	business	34I	445
1726	1287949	LS1530	3026	733	1382	523	15:30	30/03/2017	01:07	economy	3B	45
1727	1287949	FR0615	4296	738	537	1553	06:15	02/12/2017	02:56	economy	1G	177
1727	1287949	FR1745	4296	738	1553	537	17:45	25/12/2017	02:56	economy	7E	177
1728	6656079	W31015	20976	CR9	277	260	10:15	07/01/2015	01:12	economy	4F	51
1728	6656079	W32245	20976	73G	260	277	22:45	13/01/2015	01:12	business	39B	451
1729	6656079	W31930	20976	DH4	266	260	19:30	12/12/2017	01:00	business	42F	436
1729	6656079	W31645	20976	DH4	260	266	16:45	17/12/2017	01:00	economy	3H	36
1730	6656079	W32215	20976	DH4	6972	260	22:15	01/03/2018	01:00	business	42J	437
1730	6656079	W31415	20976	DH4	260	6972	14:15	24/03/2018	01:00	economy	8J	37
1731	6656079	3G1915	595	319	273	1063	19:15	18/12/2018	02:22	economy	3J	136
1731	6656079	3G1945	595	319	1063	273	19:45	04/01/2019	02:22	business	34I	536
1732	8887462	SK2115	4319	320	421	346	21:15	25/03/2018	02:27	economy	2D	141
1732	8887462	SK0800	4319	320	346	421	08:00	24/04/2018	02:27	business	38D	541
1733	8887462	XQ2030	4573	738	421	1706	20:30	06/10/2018	03:33	business	12B	620
1733	8887462	XQ1115	4573	738	1706	421	11:15	26/10/2018	03:33	business	37J	620
1734	8887462	FR0615	4296	738	458	1525	06:15	17/12/2018	02:56	economy	10I	177
1734	8887462	FR2015	4296	738	1525	458	20:15	27/12/2018	02:56	business	36J	577
1735	4116025	BT1430	333	DH4	2952	3953	14:30	15/02/2014	00:53	business	12C	427
1735	4116025	BT0830	333	DH4	3953	2952	08:30	24/02/2014	00:53	business	14B	427
1736	1377767	FR2145	4296	738	304	1506	21:45	06/06/2011	02:22	economy	10F	135
1736	1377767	FR1630	4296	738	1506	304	16:30	28/06/2011	02:22	economy	4I	135
1737	1377767	FR1945	4296	738	304	1636	19:45	12/03/2014	02:17	economy	10F	129
1737	1377767	FR1130	4296	738	1636	304	11:30	25/03/2014	02:17	economy	5J	129
1738	1377767	UA1930	5209	332	302	4161	19:30	08/03/2018	07:04	business	39A	876
1738	1377767	UA0630	5209	332	4161	302	06:30	16/03/2018	07:04	business	27B	876
1739	1377767	SN1200	1531	CR9	302	415	12:00	09/12/2018	02:28	economy	3A	143
1739	1377767	SN0915	1531	CR9	415	302	09:15	24/12/2018	02:28	business	13J	543
1740	1377767	UA1930	5209	332	302	4161	19:30	30/12/2018	07:04	business	25F	876
1740	1377767	UA0630	5209	332	4161	302	06:30	07/01/2019	07:04	business	30H	876
1741	7501830	US0915	5265	E70	3520	3463	09:15	01/11/2016	01:40	business	17H	485
1741	7501830	US0845	5265	E70	3463	3520	08:45	18/11/2016	01:40	economy	4B	85
1742	7501830	US1545	5265	757	3576	2762	15:45	24/10/2017	06:34	economy	3F	439
1742	7501830	US1545	5265	757	2762	3576	15:45	30/10/2017	06:34	economy	10C	439
1743	7501830	UA1600	5209	739	3714	2890	16:00	21/08/2018	03:39	economy	7A	228
1743	7501830	UA1830	5209	739	2890	3714	18:30	26/08/2018	03:39	economy	10B	228
1744	5899512	IR1815	2922	M82	2097	2131	18:15	05/03/2018	01:19	economy	9D	59
1744	5899512	IR0915	2922	M82	2131	2097	09:15	01/04/2018	01:19	economy	1B	59
1745	5899512	IR2230	2922	100	2142	2131	22:30	02/05/2018	01:29	business	35H	471
1745	5899512	IR1115	2922	M82	2131	2142	11:15	26/05/2018	01:29	business	36B	471
1746	5899512	EP1400	2923	AT7	2131	5932	14:00	07/08/2018	00:38	economy	2A	9
1746	5899512	EP1430	2923	AT7	5932	2131	14:30	31/08/2018	00:38	economy	7F	9
1747	5861494	WX1330	1792	F50	1418	503	13:30	20/02/2010	01:07	business	33B	444
1747	5861494	WX1245	1792	F50	503	1418	12:45	18/03/2010	01:07	business	27A	444
1748	5861494	FR1800	4296	738	1350	1636	18:00	04/02/2011	01:55	economy	4H	103
1748	5861494	FR2130	4296	738	1636	1350	21:30	19/02/2011	01:55	economy	6I	103
1749	8256160	ME1930	3490	320	2177	2234	19:30	12/03/2012	01:59	business	40B	508
1749	8256160	ME1200	3490	320	2234	2177	12:00	17/03/2012	01:59	business	39D	508
1750	8256160	ME1300	3490	321	2177	7490	13:00	23/05/2015	01:33	business	17F	477
1750	8256160	ME1030	3490	321	7490	2177	10:30	18/06/2015	01:33	business	17J	477
1751	8256160	SV1100	4533	320	2177	2072	11:00	29/10/2017	02:14	business	27G	525
1751	8256160	SV1130	4533	320	2072	2177	11:30	29/11/2017	02:14	economy	8I	125
1752	8256160	TK1430	4951	738	2177	1701	14:30	13/11/2018	01:43	economy	3A	89
1752	8256160	TK1545	4951	739	1701	2177	15:45	02/12/2018	01:43	economy	5G	89
1753	3303254	SK1815	4319	736	737	707	18:15	14/07/2011	00:55	economy	3I	30
1753	3303254	SK1500	4319	AT7	707	737	15:00	26/07/2011	00:55	economy	2D	30
1754	3303254	TF0700	3386	AR1	738	746	07:00	16/04/2018	00:44	economy	9B	17
1754	3303254	TF0800	3386	AT7	746	738	08:00	28/04/2018	00:44	economy	1C	17
1755	3303254	2N2115	3652	SF3	709	737	21:15	31/07/2018	01:03	business	17G	440
1755	3303254	2N1445	3652	SF3	737	709	14:45	10/08/2018	01:03	economy	9G	40
1756	3303254	FR1345	4296	738	699	1606	13:45	10/10/2018	03:40	business	33C	630
1756	3303254	FR1615	4296	738	1606	699	16:15	23/10/2018	03:40	business	38E	630
1757	3303254	W61300	5461	320	691	668	13:00	08/12/2018	01:11	business	40I	450
1757	3303254	W62030	5461	320	668	691	20:30	22/12/2018	01:11	economy	5C	50
1758	3303254	2N1445	3652	SF3	737	709	14:45	27/12/2018	01:03	business	36G	440
1758	3303254	2N2115	3652	SF3	709	737	21:15	14/01/2019	01:03	business	42J	440
1759	2362597	I91030	116	767	2559	1524	10:30	02/01/2016	09:27	economy	2I	648
1759	2362597	I91015	116	767	1524	2559	10:15	01/02/2016	09:27	business	26J	1048
1760	2362597	O61445	3764	318	2621	2531	14:45	21/08/2016	01:50	business	20E	497
1760	2362597	O60645	3764	318	2531	2621	06:45	12/09/2016	01:50	economy	7A	97
1761	2362597	AD1700	13983	AT4	7395	2528	17:00	17/05/2017	00:53	business	34D	428
1761	2362597	AD1700	13983	AT4	2528	7395	17:00	22/05/2017	00:53	business	32B	428
1762	7934413	BE1330	2421	AT7	421	416	13:30	26/02/2011	00:48	business	32D	421
1762	7934413	BE1015	2421	AT7	416	421	10:15	23/03/2011	00:48	business	42A	421
1763	7934413	AY1045	2350	319	421	351	10:45	16/04/2012	01:53	business	26F	500
1763	7934413	AY0945	2350	319	351	421	09:45	30/04/2012	01:53	business	32J	500
1764	7934413	BA1245	1355	E90	421	478	12:45	20/07/2012	02:45	business	20A	563
1764	7934413	BA0945	1355	E90	478	421	09:45	16/08/2012	02:45	business	30A	563
1765	7934413	CA1730	751	333	421	3364	17:30	11/10/2017	08:20	economy	8F	567
1765	7934413	CA1015	751	333	3364	421	10:15	23/10/2017	08:20	business	35B	967
1766	6027064	AB1745	214	738	3998	1213	17:45	04/03/2012	01:10	business	23E	448
1766	6027064	AB1700	214	738	1213	3998	17:00	12/03/2012	01:10	economy	1B	48
1767	6027064	FR1715	4296	738	1055	4166	17:15	13/01/2014	04:04	business	18D	658
1767	6027064	FR0845	4296	738	4166	1055	08:45	05/02/2014	04:04	business	19I	658
1768	6027064	FR0700	4296	738	1222	680	07:00	04/03/2015	02:20	business	25H	533
1768	6027064	FR1345	4296	738	680	1222	13:45	15/03/2015	02:20	business	43B	533
1769	6027064	2L1915	2750	319	1054	1665	19:15	19/09/2017	03:56	economy	6A	249
1769	6027064	2L1915	2750	319	1665	1054	19:15	15/10/2017	03:56	business	37H	649
1770	6027064	FR1915	4296	738	1246	1501	19:15	02/12/2017	02:19	economy	5B	132
1770	6027064	FR1400	4296	738	1501	1246	14:00	31/12/2017	02:19	economy	2G	132
1771	6027064	KE1215	3163	744	1229	3930	12:15	14/10/2018	12:53	economy	9E	897
1771	6027064	KE2145	3163	332	3930	1229	21:45	19/10/2018	12:53	economy	3A	897
1772	6027064	U21815	2297	320	1212	534	18:15	29/10/2018	02:57	business	17H	577
1772	6027064	U22200	2297	319	534	1212	22:00	22/11/2018	02:57	economy	8F	177
1773	8956572	UN0815	5067	735	4029	6083	08:15	12/10/2010	03:02	business	43F	584
1773	8956572	UN1645	5067	735	6083	4029	16:45	02/11/2010	03:02	economy	2J	184
1774	8956572	SU2045	130	320	2985	4375	20:45	24/10/2016	03:35	business	32E	623
1774	8956572	SU1230	130	320	4375	2985	12:30	19/11/2016	03:35	business	41D	623
1775	8956572	KC1945	1006	320	2985	2908	19:45	03/09/2017	04:23	business	17C	681
1775	8956572	KC0915	1006	320	2908	2985	09:15	17/09/2017	04:23	economy	10H	281
1776	6675834	FR0915	4296	738	1562	599	09:15	02/07/2010	02:31	economy	10J	146
1776	6675834	FR0945	4296	738	599	1562	09:45	09/07/2010	02:31	business	19E	546
1777	6675834	FR0945	4296	738	1517	373	09:45	02/12/2011	02:00	economy	4B	109
1777	6675834	FR0645	4296	738	373	1517	06:45	09/12/2011	02:00	business	43A	509
1778	6675834	TK1415	4951	320	1524	1701	14:15	10/08/2016	02:36	economy	4E	153
1778	6675834	TK2200	4951	739	1701	1524	22:00	04/09/2016	02:36	economy	7E	153
1779	6675834	EY1045	2222	330	1555	2179	10:45	23/07/2017	05:53	business	40J	790
1779	6675834	EY1445	2222	330	2179	1555	14:45	28/07/2017	05:53	economy	1I	390
1780	6675834	EI1700	837	320	1509	599	17:00	01/01/2018	03:30	economy	5G	217
1780	6675834	EI2100	837	320	599	1509	21:00	08/01/2018	03:30	business	33B	617
1781	6675834	AZ2115	596	320	1512	1529	21:15	17/07/2018	01:34	economy	10G	78
1781	6675834	AZ2200	596	320	1529	1512	22:00	24/07/2018	01:34	economy	3A	78
1782	6675834	FR0600	4296	738	1562	548	06:00	10/12/2018	01:58	business	44I	506
1782	6675834	FR0630	4296	738	548	1562	06:30	22/12/2018	01:58	business	30J	506
1783	6675834	U21915	2297	320	1555	1524	19:15	31/12/2018	01:08	business	13B	445
1783	6675834	U21630	2297	320	1524	1555	16:30	23/01/2019	01:08	economy	7D	45
1784	8936756	KR1415	1844	320	2937	2913	14:15	25/03/2011	03:52	business	37J	644
1784	8936756	YK1300	1943	737	2913	2937	13:00	31/03/2011	03:52	business	24B	644
1785	8936756	SU2000	130	319	2963	2985	20:00	22/06/2012	02:03	economy	1F	112
1785	8936756	SU1330	130	319	2985	2963	13:30	28/06/2012	02:03	economy	7A	112
1786	8936756	UR1815	15814	AT7	6138	2958	18:15	14/04/2015	01:23	business	19F	464
1786	8936756	UR1630	15814	AT7	2958	6138	16:30	19/04/2015	01:23	business	35G	464
1787	8936756	SU1515	130	319	2964	3964	15:15	29/09/2015	01:36	economy	7F	80
1787	8936756	SU0815	130	319	3964	2964	08:15	06/10/2015	01:36	economy	3F	80
1788	8936756	S71645	4329	320	4078	2188	16:45	25/07/2017	05:27	economy	9B	359
1788	8936756	S71100	4329	320	2188	4078	11:00	02/08/2017	05:27	business	19J	759
1789	4244238	UA1500	5209	764	346	3550	15:00	08/04/2011	11:19	economy	10I	783
1789	4244238	UA1530	5209	764	3550	346	15:30	27/04/2011	11:19	economy	3B	783
1790	3963321	AD1500	13983	E90	2581	2548	15:00	01/09/2013	01:44	economy	10D	90
1790	3963321	AD1500	13983	E90	2548	2581	15:00	22/09/2013	01:44	economy	7E	90
1791	3963321	AD1115	13983	E95	2610	2578	11:15	03/07/2015	03:07	business	15F	589
1791	3963321	AD2115	13983	E95	2578	2610	21:15	13/07/2015	03:07	economy	5J	189
1792	3963321	JJ0600	4867	320	2545	2564	06:00	17/05/2016	00:56	economy	3E	32
1792	3963321	LH1845	3320	320	2564	2545	18:45	23/05/2016	00:56	business	30E	432
1793	3963321	Y80745	16725	EM2	2633	2564	07:45	19/08/2017	01:10	economy	10A	48
1793	3963321	Y80900	16725	EM2	2564	2633	09:00	26/08/2017	01:10	economy	6G	48
1794	3963321	JJ1930	4867	319	2612	2537	19:30	16/03/2018	00:57	economy	4H	33
1794	3963321	JJ1330	4867	319	2537	2612	13:30	07/04/2018	00:57	economy	1A	33
1795	3963321	AD0745	13983	AT7	2564	2525	07:45	31/08/2018	01:05	business	27A	443
1795	3963321	AD0615	13983	AT7	2525	2564	06:15	12/09/2018	01:05	economy	3E	43
1796	3963321	AD2130	13983	E90	2586	2548	21:30	24/11/2018	01:42	economy	4D	87
1796	3963321	AD1500	13983	E90	2548	2586	15:00	11/12/2018	01:42	business	17C	487
1797	3963321	AD1745	13983	E95	4209	2578	17:45	18/12/2018	01:53	business	22A	500
1797	3963321	AD2200	13983	E95	2578	4209	22:00	30/12/2018	01:53	economy	8C	100
1798	6103598	FR1215	4296	738	1075	355	12:15	01/04/2018	03:29	business	39J	616
1798	6103598	FR2230	4296	738	355	1075	22:30	11/04/2018	03:29	business	15J	616
1799	6103598	AT0930	4248	738	1074	609	09:30	27/04/2018	04:08	economy	7B	263
1799	6103598	AT0930	4248	73G	609	1074	09:30	07/05/2018	04:08	business	41F	663
1800	6103598	VY0945	2439	320	1075	1218	09:45	09/08/2018	02:14	economy	4C	126
1800	6103598	VY2000	2439	320	1218	1075	20:00	25/08/2018	02:14	business	24J	526
1801	6103598	FR1030	4296	738	1066	1353	10:30	28/12/2018	02:12	economy	3H	123
1801	6103598	FR1100	4296	738	1353	1066	11:00	10/01/2019	02:12	business	26G	523
1802	2449690	US1545	5265	777	2564	3576	15:45	29/04/2014	08:40	economy	10H	591
1802	2449690	US2215	5265	777	3576	2564	22:15	08/05/2014	08:40	economy	10B	591
1803	2060776	KL1100	3090	737	580	3953	11:00	14/11/2012	02:09	business	25C	520
1803	2060776	KL1600	3090	737	3953	580	16:00	07/12/2012	02:09	economy	2I	120
1804	2060776	KL2200	3090	777	580	2188	22:00	05/05/2016	06:55	business	11I	865
1804	2060776	KL0600	3090	777	2188	580	06:00	23/05/2016	06:55	business	28G	865
1805	2060776	KL2200	3090	777	580	2188	22:00	17/09/2017	06:55	business	43C	865
1805	2060776	KL0600	3090	777	2188	580	06:00	17/10/2017	06:55	economy	1A	465
1806	2060776	MH1315	3378	772	580	3304	13:15	16/10/2018	13:14	business	39I	1321
1806	2060776	MH1845	3378	772	3304	580	18:45	01/11/2018	13:14	business	33B	1321
1807	2060776	KL2100	3090	737	580	3973	21:00	25/11/2018	04:30	economy	3H	289
1807	2060776	KL2115	3090	737	3973	580	21:15	07/12/2018	04:30	business	20I	689
1808	2060776	BE2045	2421	DH4	580	552	20:45	28/12/2018	01:14	economy	7D	53
1808	2060776	BE2200	2421	DH4	552	580	22:00	23/01/2019	01:14	business	16A	453
1809	5121807	W61445	5461	320	708	1737	14:45	19/03/2017	02:31	business	37D	546
1809	5121807	W60845	5461	320	1737	708	08:45	14/04/2017	02:31	economy	5H	146
1810	5121807	SK0730	4319	320	687	3998	07:30	18/04/2018	03:08	business	18E	591
1810	5121807	SK1045	4319	320	3998	687	10:45	29/04/2018	03:08	business	31H	591
1811	5121807	SU1745	130	320	737	2985	17:45	22/06/2018	02:01	business	30E	509
1811	5121807	SU1315	130	320	2985	737	13:15	06/07/2018	02:01	economy	8E	109
1812	5121807	W22245	18553	J31	5594	737	22:45	08/11/2018	00:48	business	16G	422
1812	5121807	W21915	18553	J31	737	5594	19:15	30/11/2018	00:48	business	19H	422
1813	5080758	U21500	2297	320	1678	502	15:00	18/04/2015	01:26	economy	4F	67
1813	5080758	U21545	2297	320	502	1678	15:45	01/05/2015	01:26	economy	4J	67
