"user_id","movie_id","rate"
"262","21439","4"
"262","21444","3.5"
"262","21511","2"
"262","21584","3"
"262","21616","3"
"262","21711","3"
"262","21716","3"
"262","21729","3"
"262","21730","3.5"
"262","21763","3"
"262","21782","4"
"262","21856","4"
"262","21919","3"
"262","21934","4"
"262","22008","3.5"
"262","22028","3"
"262","22039","3.5"
"262","22052","3"
"262","22078","3.5"
"262","22081","3.5"
"262","22088","4"
"262","22119","4.5"
"262","22122","3"
"262","22124","3.5"
"262","22144","4"
"262","22180","3.5"
"262","22186","2.5"
"262","22226","4.5"
"262","22337","3"
"262","22381","4"
"262","22385","3.5"
"262","22415","4.5"
"262","22423","3.5"
"262","22530","2"
"262","22569","4"
"263","25249","2"
"263","24982","4"
"263","24787","4"
"263","24269","2"
"263","23445","3"
"263","23192","5"
"263","23030","5"
"263","22933","3"
"263","22911","5"
"263","22861","5"
"263","22860","5"
"263","22515","5"
"263","22477","5"
"263","22374","5"
"263","22209","5"
"263","22124","5"
"263","22111","2"
"263","22050","5"
"263","22000","4"
"263","21994","3"
"263","21914","5"
"263","21904","4"
"263","21730","4"
"263","21720","5"
"263","21714","4"
"263","21372","5"
"263","21342","3"
"263","21272","5"
"263","21212","3"
"263","21190","5"
"263","21188","4"
"263","21174","3"
"263","20839","5"
"264","25648","4"
"264","24473","4"
"264","24467","3"
"264","24464","4"
"264","24458","4"
"264","24410","5"
"264","24395","5"
"264","24379","4"
"264","24377","4"
"264","24360","4"
"264","24277","5"
"264","24270","4"
"264","24215","4"
"264","24200","4"
"264","24199","4"
"264","24194","5"
"264","24165","5"
"264","24147","4"
"264","24144","5"
"264","24135","4"
"264","24095","4"
"264","24051","3"
"264","24008","2"
"264","24001","3"
"264","23956","5"
"264","23955","5"
"264","23950","3"
"264","23928","4"
"264","23924","4"
"264","23921","2"
"264","23909","4"
"264","23895","5"
"264","23888","2"
"264","23862","4"
"264","23859","3"
"264","23854","4"
"264","23846","4"
"264","23841","3"
"264","23831","4"
"264","23826","4"
"264","23795","4"
"264","23751","4"
"264","23734","1"
"264","23731","4"
"264","23718","5"
"264","23715","2"
"264","23698","5"
"264","23686","3"
"264","23684","5"
"264","23631","5"
"264","23620","4"
"264","23569","4"
"264","23535","3"
"264","23531","3"
"264","23505","5"
"264","23504","4"
"264","23486","4"
"264","23463","2"
"264","23371","4"
"264","23182","5"
"264","23134","4"
"264","23131","3"
"264","23088","4"
"264","23085","5"
"264","22983","4"
"264","22976","5"
"264","22918","5"
"264","22916","4"
"264","22854","3"
"264","22846","4"
"264","22805","4"
"264","22802","2"
"264","22795","4"
"264","22794","4"
"264","22770","3"
"264","22731","4"
"264","22727","4"
"264","22724","4"
"264","22723","4"
"264","22722","4"
"264","22721","3"
"264","22720","4"
"264","22717","4"
"264","22716","4"
"264","22714","5"
"264","22711","5"
"264","22710","5"
"264","22705","4"
"264","22604","4"
"264","22485","3"
"264","22482","3"
"264","22477","4"
"264","22476","3"
"264","22451","3"
"264","22435","3"
"264","22423","4"
"264","22124","4"
"264","22119","4"
"264","22118","4"
"264","22114","4"
"264","22111","4"
"264","22108","4"
"264","22097","5"
"264","22095","4"
"264","22093","2"
"264","22089","4"
"264","22081","3"
"264","22077","5"
"264","22076","4"
"264","22072","4"
"264","22062","5"
"264","22060","4"
"264","22059","4"
"264","22057","4"
"264","22053","5"
"264","22050","3"
"264","22049","4"
"264","22048","4"
"264","22044","4"
"264","22043","5"
"264","22041","4"
"264","22038","5"
"264","22036","4"
"264","22035","4"
"264","22031","4"
"264","22030","4"
"264","22028","3"
"264","22023","5"
"264","22016","5"
"264","22011","4"
"264","22010","4"
"264","22008","4"
"264","22001","4"
"264","20819","4"
"264","20823","4"
"264","20836","4"
"264","20842","4"
"264","20852","5"
"264","20859","3"
"264","20919","4"
"264","20972","4"
"264","21112","5"
"264","21202","4"
"264","21206","5"
"264","21291","3"
"264","21372","4"
"264","21452","5"
"264","21486","2"
"264","21571","5"
"264","21669","4"
"264","21694","4"
"264","21699","5"
"264","21700","5"
"264","21701","5"
"264","21706","4"
"264","21718","5"
"264","21727","3"
"264","21729","5"
"264","21730","5"
"264","21732","4"
"264","21733","5"
"264","21734","5"
"264","21749","5"
"264","21756","4"
"264","21766","4"
"264","21767","3"
"264","21782","5"
"264","21894","5"
"264","21899","5"
"264","21911","3"
"264","21912","4"
"264","21913","5"
"264","21919","5"
"264","21931","4"
"264","21940","2"
"264","21941","2"
"264","21946","4"
"264","21955","2"
"264","21973","2"
"264","21982","4"
"264","21988","4"
"264","21992","3"
"264","21997","4"
"265","21649","5"
"265","21441","3"
"265","21439","4"
"265","21438","3"
"265","21436","5"
"265","21434","3"
"265","21433","4"
"265","21432","3"
"265","21372","5"
"265","21344","3"
"265","21316","4"
"265","21291","5"
"265","21288","3"
"265","21265","2"
"265","21218","3"
"265","21212","4"
"265","21199","4"
"265","21196","5"
"265","21188","4"
"265","21181","3"
"265","21171","3"
"265","21150","4"
"265","21140","3"
"265","21139","3"
"265","21137","3"
"265","21129","5"
"265","21127","3"
"265","21123","3"
"265","21113","4"
"265","21044","3"
"265","21008","3"
"265","20968","5"
"265","20913","3"
"265","20863","4"
"265","20852","4"
"265","20839","5"
"265","20836","5"
"265","20834","3"
"265","20810","4"
"266","22444","4"
"266","20932","4"
"266","29739","4.5"
"266","29716","3"
"266","29524","4.5"
"266","29369","4"
"266","29289","4.5"
"266","25266","4"
"266","29401","4"
"266","27937","5"
"266","27293","4.5"
"266","26763","3.5"
"266","25812","3.5"
"266","25488","4"
"266","24943","4.5"
"266","24487","3.5"
"266","24217","3.5"
"266","24132","2"
"266","24095","4"
"266","24062","4"
"266","23724","5"
"266","23682","3.5"
"266","23661","3.5"
"266","23631","5"
"266","23112","5"
"266","23018","4.5"
"266","22854","2.5"
"266","22287","3.5"
"266","22017","4.5"
"266","22011","4"
"266","21997","4.5"
"266","21928","4.5"
"266","21905","4.5"
"266","21662","2.5"
"266","21439","4"
"266","21273","5"
"266","21150","5"
"266","21127","5"
"266","21089","4.5"
"266","20852","4"
"266","20848","4.5"
"267","27308","3.5"
"267","26677","3.5"
"267","26584","4.5"
"267","26485","3.5"
"267","26471","5"
"267","26291","3.5"
"267","26056","0.5"
"267","26048","2.5"
"267","25981","2"
"267","25901","4.5"
"267","25841","4.5"
"267","25804","3"
"267","25529","3"
"267","25513","1.5"
"267","25060","2.5"
"267","24822","3"
"267","24688","3.5"
"267","24611","1.5"
"267","24602","4"
"267","24327","0.5"
"267","24227","5"
"267","24208","1"
"267","24177","2"
"267","24125","4"
"267","23966","1.5"
"267","23866","3"
"267","23796","3.5"
"267","23785","4"
"267","23627","3"
"267","23466","3"
"267","23452","3"
"267","23265","3.5"
"267","23016","3.5"
"267","22494","2"
"267","22276","1.5"
"267","21388","5"
"267","29903","4"
"267","29902","4"
"267","29838","5"
"267","29632","4"
"267","29545","4.5"
"267","29246","4.5"
"267","29131","4.5"
"267","29121","3.5"
"267","29013","3.5"
"267","27349","4.5"
"267","26913","2"
"267","24935","4.5"
"267","24145","2"
"267","23600","4.5"
"267","23399","4.5"
"267","23382","3"
"267","29820","3.5"
"267","28789","4.5"
"267","28475","4.5"
"267","28286","3"
"267","28199","5"
"267","27475","1.5"
"267","27220","4.5"
"267","26800","5"
"267","26430","2"
"267","26212","4"
"267","25715","4.5"
"267","25631","3.5"
"267","25427","3.5"
"267","24582","3.5"
"267","24028","5"
"267","23300","4.5"
"267","20932","5"
"267","29739","5"
"267","29504","3"
"267","29289","3.5"
"267","29126","2"
"267","28828","3.5"
"267","28752","3"
"267","23827","5"
"267","21845","4"
"267","21551","4"
"267","29513","5"
"267","29509","3"
"267","28709","3"
"267","28179","4.5"
"267","28060","4.5"
"267","27957","1.5"
"267","27866","4.5"
"267","27786","3"
"267","27737","3"
"267","27729","4"
"267","27649","3.5"
"267","27430","1.5"
"267","27333","3.5"
"267","27331","5"
"267","27293","4.5"
"267","27255","3"
"267","27162","4.5"
"267","27157","4.5"
"267","27135","3.5"
"267","27093","4.5"
"267","27008","2.5"
"267","26991","3.5"
"267","26939","4"
"267","26824","2"
"267","26709","5"
"267","26681","4"
"267","26606","2"
"267","26602","4.5"
"267","26595","3.5"
"267","26573","5"
"267","26328","3.5"
"267","26294","4.5"
"267","26287","2"
"267","26250","4"
"267","26131","4"
"267","25934","4"
"267","25919","4.5"
"267","25889","3"
"267","25888","2"
"267","25863","4"
"267","25640","3"
"267","25594","4"
"267","25591","5"
"267","25571","3.5"
"267","25555","4"
"267","25500","2"
"267","25493","4.5"
"267","25488","4.5"
"267","25403","3"
"267","25056","2.5"
"267","25004","4.5"
"267","24943","5"
"267","24897","3.5"
"267","24770","3.5"
"267","24765","2"
"267","24759","3.5"
"267","24747","4"
"267","24732","4"
"267","24726","1"
"267","24719","2.5"
"267","24708","4"
"267","24675","4"
"267","24656","4"
"267","24627","5"
"267","24527","3.5"
"267","24482","3"
"267","24434","1"
"267","24355","3"
"267","24313","5"
"267","24240","4"
"267","24237","4.5"
"267","24215","2.5"
"267","24203","4.5"
"267","24146","2"
"267","24135","3.5"
"267","24097","4"
"267","24002","3"
"267","23908","4.5"
"267","23879","4"
"267","23840","3"
"267","23811","3"
"267","23759","2.5"
"267","23750","4.5"
"267","23730","3.5"
"267","23724","4.5"
"267","23713","4"
"267","23685","5"
"267","23683","3.5"
"267","23631","3"
"267","23575","4.5"
"267","23569","5"
"267","23533","3.5"
"267","23495","3"
"267","23486","4.5"
"267","23481","3"
"267","23476","4.5"
"267","23471","3.5"
"267","23470","3"
"267","23463","3.5"
"267","23456","4"
"267","23431","4"
"267","23425","4"
"267","23419","4"
"267","23408","2"
"267","23396","3.5"
"267","23383","3"
"267","23361","3.5"
"267","23360","4.5"
"267","23332","2.5"
"267","23294","2.5"
"267","23192","3.5"
"267","23184","4.5"
"267","23182","4"
"267","23137","3.5"
"267","23135","2.5"
"267","23134","3"
"267","23112","2.5"
"267","23105","4"
"267","23097","3.5"
"267","23087","3"
"267","23077","4.5"
"267","23056","3"
"267","23030","2"
"267","22983","5"
"267","22965","3.5"
"267","22932","2.5"
"267","22928","2"
"267","22910","3"
"267","22899","4"
"267","22865","4"
"267","22861","2.5"
"267","22860","3.5"
"267","22850","1.5"
"267","22830","3"
"267","22805","5"
"267","22787","3"
"267","22786","3"
"267","22773","4.5"
"267","22767","4"
"267","22735","5"
"267","22728","3.5"
"267","22721","2.5"
"267","22696","3.5"
"267","22682","4"
"267","22676","2"
"267","22585","3.5"
"267","22569","4.5"
"267","22530","4.5"
"267","22515","2.5"
"267","22503","4"
"267","22482","4"
"267","22478","4"
"267","22466","1.5"
"267","22442","2.5"
"267","22439","3.5"
"267","22429","3.5"
"267","22423","3"
"267","22415","3.5"
"267","22412","3"
"267","22381","4"
"267","22379","4.5"
"267","22359","3.5"
"267","22350","3"
"267","22337","3"
"267","22331","3.5"
"267","22328","3"
"267","22316","3"
"267","22302","4"
"267","22225","5"
"267","22210","3"
"267","22209","4.5"
"267","22207","1.5"
"267","22202","5"
"267","22194","4"
"267","22186","4"
"267","22180","3"
"267","22178","2.5"
"267","22124","5"
"267","22119","5"
"267","22106","4.5"
"267","22102","4.5"
"267","22091","5"
"267","22081","5"
"267","22077","4.5"
"267","22076","4.5"
"267","22071","4.5"
"267","22068","4.5"
"267","22067","5"
"267","22060","3.5"
"267","22053","4"
"267","22052","4"
"267","22048","4"
"267","22046","4.5"
"267","22041","4.5"
"267","22039","4.5"
"267","22035","5"
"267","22031","4.5"
"267","22028","4.5"
"267","22026","3"
"267","22025","4"
"267","22019","5"
"267","22017","3.5"
"267","22014","4"
"267","22011","4"
"267","22009","3"
"267","22007","5"
"267","22004","4.5"
"267","22001","5"
"267","22000","5"
"267","21999","5"
"267","21997","3.5"
"267","21953","4"
"267","21946","4.5"
"267","21934","5"
"267","21917","4"
"267","21915","4"
"267","21914","3.5"
"267","21909","4"
"267","21906","3.5"
"267","21905","3"
"267","21895","2.5"
"267","21894","5"
"267","21890","4"
"267","21855","5"
"267","21848","4"
"267","21838","4.5"
"267","21782","4.5"
"267","21769","1.5"
"267","21768","5"
"267","21767","5"
"267","21756","3.5"
"267","21749","3.5"
"267","21735","4.5"
"267","21734","5"
"267","21729","5"
"267","21716","5"
"267","21711","3"
"267","21709","4"
"267","21708","5"
"267","21706","4"
"267","21669","4.5"
"267","21642","3"
"267","21608","2"
"267","21606","3"
"267","21603","2"
"267","21595","3"
"267","21571","4.5"
"267","21561","3"
"267","21559","3"
"267","21485","3.5"
"267","21452","3.5"
"267","21444","2.5"
"267","21441","4.5"
"267","21440","5"
"267","21439","5"
"267","21438","4"
"267","21435","5"
"267","21434","4.5"
"267","21433","3"
"267","21432","5"
"267","21408","1.5"
"267","21406","3"
"267","21404","4.5"
"267","21392","2"
"267","21389","5"
"267","21372","5"
"267","21352","3.5"
"267","21344","3"
"267","21316","4.5"
"267","21311","2.5"
"267","21303","5"
"267","21291","4"
"267","20796","5"
"267","20797","3.5"
"267","20801","2.5"
"267","20805","3"
"267","20806","3.5"
"267","20813","3"
"267","20817","2"
"267","20819","2.5"
"267","20833","3"
"267","20834","4.5"
"267","20839","3.5"
"267","20848","4"
"267","20849","2.5"
"267","20852","3.5"
"267","20912","3.5"
"267","20918","4.5"
"267","20919","3"
"267","20968","4.5"
"267","20971","2"
"267","20983","3"
"267","20985","3.5"
"267","20995","2.5"
"267","21016","2"
"267","21042","3"
"267","21049","3.5"
"267","21055","4.5"
"267","21081","3"
"267","21089","5"
"267","21119","3"
"267","21124","4"
"267","21127","5"
"267","21148","3.5"
"267","21150","3.5"
"267","21171","3.5"
"267","21176","3"
"267","21181","2.5"
"267","21185","3"
"267","21188","5"
"267","21190","2"
"267","21196","5"
"267","21199","2"
"267","21200","3.5"
"267","21202","3"
"267","21212","4.5"
"267","21218","4"
"267","21243","3.5"
"267","21252","1.5"
"267","21265","3"
"267","21274","3"
"267","21288","3.5"
"268","22522","4"
"268","22516","4"
"268","22515","4"
"268","22506","2"
"268","22491","3"
"268","22487","3"
"268","22484","4"
"268","22478","1"
"268","22476","4"
"268","22468","3"
"268","22456","3"
"268","22447","3"
"268","22442","5"
"268","22439","4"
"268","22429","4"
"268","22424","4"
"268","22423","5"
"268","22420","3"
"268","22402","4"
"268","22385","1"
"268","22300","2"
"268","22285","5"
"268","22240","3"
"268","21985","4"
"268","21873","3"
"269","25276","4.5"
"269","22903","3"
"269","22658","3.5"
"269","21542","4"
"269","29911","3.5"
"269","29797","4"
"269","29795","3"
"269","28825","4.5"
"269","28115","4.5"
"269","27816","4"
"269","27001","4"
"269","26180","3.5"
"269","25140","2.5"
"269","24795","3"
"269","23815","4.5"
"269","29265","4"
"269","27689","3"
"269","27685","4"
"269","27681","3.5"
"269","27678","4"
"269","27675","4"
"269","27670","4"
"269","27666","4"
"269","26170","2.5"
"269","25136","4"
"269","25132","2"
"269","24745","3"
"269","23941","3"
"269","22922","3.5"
"269","21841","4.5"
"269","21805","3.5"
"269","21739","3"
"269","21297","3.5"
"269","21267","4"
"269","20816","3.5"
"269","29918","3.5"
"269","29677","3.5"
"269","29574","2.5"
"269","29452","4"
"269","29375","4.5"
"269","29303","4.5"
"269","29302","4"
"269","29219","3.5"
"269","29163","3"
"269","29150","3.5"
"269","29149","2"
"269","29104","3"
"269","29035","2.5"
"269","28915","4"
"269","28757","3.5"
"269","28728","4"
"269","28684","4"
"269","28625","4"
"269","28503","3"
"269","28116","4"
"269","27856","4.5"
"269","27852","2.5"
"269","27656","3"
"269","27654","3.5"
"269","27424","3.5"
"269","26706","4.5"
"269","26279","2.5"
"269","25629","4"
"269","25539","3.5"
"269","25520","3.5"
"269","24551","2.5"
"269","24294","3.5"
"269","23743","3.5"
"269","21628","4"
"269","21531","3.5"
"269","21348","3.5"
"269","29836","3.5"
"269","29823","4"
"269","29769","4.5"
"269","29245","3.5"
"269","29212","3"
"269","29192","3.5"
"269","29167","3.5"
"269","29144","4"
"269","29123","2.5"
"269","29100","2.5"
"269","29064","5"
"269","28943","4"
"269","28888","3"
"269","28887","3"
"269","28274","3"
"269","28265","4"
"269","28259","3.5"
"269","27781","3"
"269","27524","3.5"
"269","27493","3.5"
"269","27326","4"
"269","26677","3"
"269","26504","3.5"
"269","26485","4"
"269","26474","4.5"
"269","25841","4"
"269","25511","3"
"269","25096","3"
"269","29845","4"
"269","29733","3"
"269","29712","4"
"269","29565","3.5"
"269","29490","3.5"
"269","29355","1.5"
"269","29246","5"
"269","28960","3.5"
"269","28648","4"
"269","28599","3"
"269","27726","3"
"269","27440","3"
"269","27349","3.5"
"269","26670","2.5"
"269","26336","3.5"
"269","25391","5"
"269","24935","3.5"
"269","24727","2"
"269","24322","2.5"
"269","23887","3.5"
"269","23600","3.5"
"269","23556","2"
"269","23472","4.5"
"269","23399","4.5"
"269","23252","4"
"269","22989","3.5"
"269","22218","5"
"269","21786","3.5"
"269","29496","4"
"269","28985","4"
"269","28952","3"
"269","28876","4.5"
"269","28693","3.5"
"269","28691","4"
"269","28499","4.5"
"269","28475","4"
"269","28199","4.5"
"269","27797","4"
"269","27784","3.5"
"269","27680","3.5"
"269","27395","4.5"
"269","27220","4"
"269","26313","4"
"269","26211","4.5"
"269","25865","3.5"
"269","25465","2.5"
"269","25053","4.5"
"269","24559","4"
"269","24556","3.5"
"269","23934","3.5"
"269","23892","4.5"
"269","23300","4.5"
"269","22885","5"
"269","29833","5"
"269","29831","4.5"
"269","29739","4"
"269","29737","4.5"
"269","29716","3"
"269","29618","3.5"
"269","29417","3.5"
"269","29289","4"
"269","29128","4.5"
"269","29125","2.5"
"269","28828","4.5"
"269","24502","3.5"
"269","22438","5"
"269","21845","4"
"269","21551","3.5"
"269","29872","4.5"
"269","29642","3.5"
"269","28872","4"
"269","28775","4"
"269","28001","5"
"269","27955","3.5"
"269","27870","4"
"269","27334","4"
"269","27331","4"
"269","27300","3.5"
"269","27298","4"
"269","27293","4.5"
"269","20848","4"
"269","20852","4"
"269","21042","4"
"269","21089","4"
"269","21127","4.5"
"269","21999","4.5"
"269","22003","4"
"269","22011","4"
"269","22014","4"
"269","22482","4.5"
"269","22503","4"
"269","22530","4.5"
"269","23077","4"
"269","23294","4"
"269","23360","5"
"269","23482","4"
"269","23724","5"
"269","23759","4"
"269","24268","4"
"269","24527","4"
"269","24627","3.5"
"269","24676","5"
"269","24747","4.5"
"269","24943","5"
"269","25005","3"
"269","25034","2.5"
"269","25372","4"
"269","25488","4"
"269","25494","3"
"269","25571","4"
"269","25580","4"
"269","25591","5"
"269","25594","4.5"
"269","25812","2.5"
"269","25889","3"
"269","25934","3.5"
"269","25977","3.5"
"269","26251","4"
"269","26294","5"
"269","26329","4"
"269","26533","4.5"
"269","26600","2.5"
"269","26602","4"
"269","26707","2.5"
"269","26863","4"
"269","26927","3.5"
"269","26939","5"
"269","27162","5"
"269","27238","2.5"
"269","27283","1.5"
"270","28060","4.5"
"270","27866","5"
"270","27729","4.5"
"270","27162","5"
"270","26573","4.5"
"270","26294","4.5"
"270","26172","4.5"
"270","25950","4.5"
"270","25648","2.5"
"270","25591","4"
"270","25004","4"
"270","24527","4.5"
"270","24355","3"
"270","24313","5"
"270","23879","4"
"270","23748","3.5"
"270","23575","3"
"270","23570","4.5"
"270","23533","4.5"
"270","23532","4.5"
"270","23434","4"
"270","23408","2.5"
"270","20812","3.5"
"270","20833","4"
"270","20852","3.5"
"270","20912","2"
"270","20918","4"
"270","21089","5"
"270","21127","4.5"
"270","21150","3.5"
"270","21169","3"
"270","21291","4"
"270","21434","3.5"
"270","21435","4.5"
"270","21439","5"
"270","21488","2.5"
"270","21855","4.5"
"270","21906","5"
"270","21917","2"
"270","21999","4.5"
"270","22000","5"
"270","22001","4.5"
"270","22004","4.5"
"270","22010","4.5"
"270","22011","4"
"270","22014","4.5"
"270","22026","2.5"
"270","22031","3.5"
"270","22035","2.5"
"270","22046","5"
"270","22081","4"
"270","22106","3"
"270","22119","3"
"270","22186","3"
"270","22187","2"
"270","22190","2"
"270","22331","4"
"270","22350","2.5"
"270","22359","2.5"
"270","22385","2.5"
"270","22447","2.5"
"270","22456","4.5"
"270","22477","3.5"
"270","22515","4"
"270","22669","2.5"
"270","22676","1"
"270","22682","3.5"
"270","22805","4"
"270","22965","4"
"270","22983","4"
"270","23112","4"
"270","23360","5"
"271","24515","3.5"
"271","27678","5"
"271","27675","3.5"
"271","25136","0.5"
"271","21739","4"
"271","29452","4"
"271","29150","3.5"
"271","28999","4"
"271","28915","3"
"271","27656","5"
"271","21626","3"
"271","29906","4"
"271","29356","4.5"
"271","29245","5"
"271","29107","1.5"
"271","27493","4"
"271","26471","4"
"271","25841","4"
"271","29903","2"
"271","29155","3.5"
"271","27124","3.5"
"271","21845","4"
"271","28070","5"
"271","27866","3.5"
"271","26573","4"
"271","25974","3.5"
"271","25863","3.5"
"271","25761","3"
"271","25591","5"
"271","25052","4"
"271","24947","3.5"
"271","24527","4"
"271","22899","4"
"271","22106","3.5"
"271","22001","4"
"271","21438","4"
"271","21316","3.5"
"271","21089","4"
"271","20796","4"
"272","27681","5"
"272","27675","3"
"272","27670","5"
"272","27666","5"
"272","25136","4.5"
"272","25132","3.5"
"272","22744","4"
"272","21841","4"
"272","21739","4"
"272","29736","5"
"272","29452","4"
"272","28915","4.5"
"272","28757","3.5"
"272","28728","4.5"
"272","28150","3.5"
"272","27932","4"
"272","27254","4"
"272","26706","1"
"272","25520","4"
"272","24551","4.5"
"272","21656","5"
"272","29537","4.5"
"272","28887","4"
"272","28265","4"
"272","28259","5"
"272","27493","3.5"
"272","26471","4.5"
"272","29900","4.5"
"272","29545","4"
"272","29246","4.5"
"272","29131","4.5"
"272","28029","3.5"
"272","27355","4"
"272","27349","3"
"272","25008","4.5"
"272","23600","4"
"272","23399","4"
"272","28929","3.5"
"272","28475","4"
"272","28199","5"
"272","25695","5"
"272","22885","4.5"
"272","20796","4.5"
"272","20968","3.5"
"272","21089","5"
"272","21127","4.5"
"272","21439","4"
"272","21593","4"
"272","21729","5"
"272","21946","4.5"
"272","21999","5"
"272","22000","4.5"
"272","22014","5"
"272","22046","3.5"
"272","22081","4"
"272","22106","4.5"
"272","22667","4.5"
"272","23360","5"
"272","23379","5"
"272","23434","5"
"272","23533","4"
"272","23685","4"
"272","23724","5"
"272","23879","4.5"
"272","24527","5"
"272","24957","3"
"272","25004","4.5"
"272","25488","5"
"272","25493","5"
"272","25500","4.5"
"272","25591","5"
"272","25863","4"
"272","25889","4"
"272","26192","4.5"
"272","26294","5"
"272","26573","4.5"
"272","26595","4.5"
"272","26602","4"
"272","26709","4.5"
"272","26939","4"
"272","26974","4.5"
"272","27162","5"
"272","27729","4"
"272","27737","5"
"272","28001","5"
"272","28060","4.5"
"272","29642","4"
"272","21551","4"
"272","21845","4"
"272","26624","4"
"272","27602","4.5"
"272","28828","5"
"273","26503","3.5"
"273","25004","3"
"273","24627","3.5"
"273","24215","4"
"273","24203","2"
"273","24013","3.5"
"273","23759","3.5"
"273","23724","4"
"273","23661","4.5"
"273","23631","3.5"
"273","23396","2.5"
"273","23294","3"
"273","23056","2"
"273","22830","3"
"273","22787","3.5"
"273","22530","5"
"273","22482","3"
"273","22478","3"
"273","22456","4"
"273","22316","3"
"273","22269","4"
"273","22048","3"
"273","22047","4"
"273","22020","4"
"273","22003","4"
"273","21905","4"
"273","21674","3.5"
"273","21593","4"
"273","21452","5"
"273","21408","3.5"
"273","21396","2.5"
"273","21308","5"
"273","21177","2.5"
"273","21174","3.5"
"273","21151","4"
"273","21127","4"
"273","21124","4"
"273","21020","3.5"
"273","20820","2.5"
"274","27209","5"
"274","26706","4"
"274","25330","3"
"274","24858","5"
"274","24622","5"
"274","24554","3.5"
"274","23974","4"
"274","22857","4.5"
"274","21628","4.5"
"274","21491","4.5"
"274","29882","4"
"274","29836","4"
"274","29828","5"
"274","29663","5"
"274","29600","5"
"274","29563","5"
"274","29537","4"
"274","29356","4.5"
"274","29181","3.5"
"274","29167","5"
"274","29144","5"
"274","28943","3"
"274","28816","5"
"274","28617","4.5"
"274","28259","4"
"274","27524","3"
"274","27493","4.5"
"274","27386","5"
"274","26954","5"
"274","26902","4.5"
"274","26504","5"
"274","26471","5"
"274","25841","4.5"
"274","25135","5"
"274","25108","5"
"274","25106","5"
"274","24810","4.5"
"274","21388","4.5"
"274","20809","4.5"
"274","29903","5"
"274","29902","4.5"
"274","29900","4.5"
"274","29659","5"
"274","29551","4.5"
"274","29545","5"
"274","29282","4"
"274","29246","4"
"274","29236","4.5"
"274","29131","5"
"274","28960","4"
"274","28940","4"
"274","27939","4.5"
"274","27855","5"
"274","27440","5"
"274","27360","4"
"274","27124","4.5"
"274","26815","5"
"274","26670","4.5"
"274","26369","5"
"274","26336","4"
"274","25008","5"
"274","24935","4.5"
"274","24830","4"
"274","24671","4.5"
"274","24145","5"
"274","23600","4.5"
"274","22512","0.5"
"274","29732","4.5"
"274","29680","4"
"274","29678","4"
"274","29313","4.5"
"274","28892","4.5"
"274","28742","4.5"
"274","28705","4"
"274","28475","4"
"274","28464","5"
"274","28424","3.5"
"274","28363","5"
"274","28199","5"
"274","27409","4.5"
"274","27220","4"
"274","26417","4.5"
"274","26139","5"
"274","25713","4"
"274","25470","5"
"274","22514","5"
"274","21216","4.5"
"274","20932","5"
"274","29831","3.5"
"274","29739","5"
"274","29643","3"
"274","29524","5"
"274","29289","4"
"274","28154","4"
"274","27605","5"
"274","27602","5"
"274","26418","4"
"274","25802","4.5"
"274","22472","4.5"
"274","21845","5"
"274","21695","4.5"
"274","29872","3"
"274","29412","5"
"274","28060","4"
"274","28059","4.5"
"274","28048","5"
"274","27937","5"
"274","27867","4.5"
"274","27737","4.5"
"274","27157","5"
"274","26991","1.5"
"274","26882","4.5"
"274","26824","5"
"274","26709","5"
"274","26603","4"
"274","26351","5"
"274","26328","4.5"
"274","26192","5"
"274","26068","5"
"274","25594","4.5"
"274","25580","5"
"274","25555","4.5"
"274","25500","4.5"
"274","24955","4.5"
"274","24943","3"
"274","24759","4.5"
"274","24638","5"
"274","24627","5"
"274","24541","5"
"274","24527","4.5"
"274","24487","4"
"274","24484","3.5"
"274","24313","5"
"274","24289","5"
"274","24215","4.5"
"274","24181","4.5"
"274","24152","4.5"
"274","24097","4"
"274","24024","2"
"274","23879","4.5"
"274","23724","4"
"274","23631","5"
"274","23575","5"
"274","23533","4"
"274","23383","4.5"
"274","23369","5"
"274","23368","5"
"274","23360","5"
"274","23332","5"
"274","23331","3.5"
"274","23294","5"
"274","23214","4"
"274","20796","5"
"274","20798","4"
"274","20812","4.5"
"274","20839","4.5"
"274","20852","3.5"
"274","20908","4.5"
"274","20918","5"
"274","21049","5"
"274","21124","5"
"274","21165","4.5"
"274","21176","4.5"
"274","21188","5"
"274","21196","5"
"274","21199","5"
"274","21212","4"
"274","21273","5"
"274","21291","4.5"
"274","21316","5"
"274","21344","5"
"274","21431","3.5"
"274","21435","5"
"274","21452","4"
"274","21485","4.5"
"274","21566","4.5"
"274","21605","3.5"
"274","21669","4.5"
"274","21860","4"
"274","21875","3.5"
"274","21876","5"
"274","22001","5"
"274","22046","4"
"274","22060","4.5"
"274","22076","5"
"274","22081","5"
"274","22124","4.5"
"274","22190","3"
"274","22226","4.5"
"274","22381","4"
"274","22476","5"
"274","22482","4.5"
"274","22503","4.5"
"274","22515","4.5"
"274","22721","4.5"
"274","22735","4.5"
"274","22786","5"
"274","22787","4"
"274","22892","4"
"274","23030","4"
"274","23137","4.5"
"274","23181","5"
"275","21845","2.5"
"275","24813","3"
"275","23968","4"
"275","23583","3"
"275","23079","3.5"
"275","22669","2"
"275","22537","4"
"275","22491","3"
"275","22367","1"
"275","22226","3.5"
"275","22190","4.5"
