"director_id","movie_id"
"2142","23274"
"2142","22768"
"2142","21314"
"2142","20885"
"2143","27974"
"2143","21141"
"2144","23411"
"2145","21806"
"2145","21437"
"2145","20944"
"2146","28539"
"2147","29321"
"2148","28788"
"2149","29489"
"2150","24993"
"2151","27684"
"2151","27658"
"2152","29587"
"2152","29368"
"2152","29263"
"2152","29198"
"2152","28076"
"2152","27829"
"2152","26156"
"2152","25091"
"2152","24744"
"2152","24743"
"2152","24742"
"2152","24111"
"2152","23930"
"2152","22431"
"2152","21909"
"2152","21906"
"2152","21302"
"2152","21119"
"2152","20810"
"2153","21486"
"2154","23635"
"2155","29288"
"2156","28849"
"2156","27593"
"2156","26505"
"2156","26503"
"2157","28222"
"2157","27348"
"2157","26410"
"2157","24715"
"2157","24653"
"2157","24256"
"2157","24070"
"2157","22472"
"2157","22454"
"2157","22092"
"2157","22085"
"2157","21541"
"2158","21842"
"2159","27303"
"2159","25738"
"2160","26967"
"2160","21506"
"2160","21504"
"2161","27673"
"2161","24227"
"2161","23472"
"2162","26951"
"2163","23406"
"2164","27444"
"2165","21261"
"2166","29272"
"2167","25924"
"2167","22267"
"2168","23804"
"2168","23789"
"2169","25814"
"2169","22442"
"2170","28444"
"2170","27474"
"2170","27046"
"2170","26874"
"2170","25659"
"2170","23581"
"2170","22731"
"2170","22304"
"2170","21913"
"2171","22824"
"2172","29808"
"2172","28103"
"2172","24526"
"2172","21729"
"2173","22159"
"2174","22926"
"2174","21500"
"2175","29386"
"2175","28251"
"2175","27857"
"2175","26528"
"2175","26488"
"2175","21918"
"2176","25876"
"2177","29391"
"2177","28534"
"2178","28072"
"2178","27564"
"2179","27606"
"2179","23310"
"2180","27761"
"2181","23113"
"2182","29290"
"2183","29538"
"2183","26954"
"2184","23968"
"2185","21524"
"2186","26147"
"2187","24987"
"2188","23977"
"2189","24032"
"2190","20993"
"2191","26995"
"2192","26998"
"2192","22184"
"2193","26468"
"2193","21694"
"2194","24851"
"2194","21087"
"2195","28279"
"2196","24087"
"2196","23194"
"2196","21322"
"2197","27891"
"2198","29167"
"2198","23613"
"2199","29783"
"2199","28185"
"2200","27740"
"2200","26279"
"2200","26096"
"2200","24042"
"2200","21570"
"2201","27890"
"2201","25430"
"2202","26923"
"2203","22265"
"2203","21153"
"2204","28584"
"2204","27888"
"2204","26411"
"2205","26867"
"2205","25597"
"2205","25423"
"2205","24201"
"2205","24182"
"2205","24106"
"2206","27735"
"2207","29493"
"2207","23347"
"2207","21615"
"2208","28912"
"2208","21116"
"2209","29382"
"2210","26719"
"2210","24658"
"2210","23438"
"2210","23433"
"2211","28800"
"2212","20891"
"2213","23355"
"2214","29476"
"2214","27910"
"2214","26504"
"2215","26453"
"2216","29767"
"2217","23722"
"2218","29556"
"2219","29514"
"2219","27409"
"2219","26104"
"2219","23918"
"2219","23720"
"2219","22894"
"2219","22476"
"2220","27482"
"2220","25984"
"2221","24856"
"2222","22674"
"2223","29740"
"2223","28497"
"2224","24666"
"2225","27490"
"2226","27380"
"2226","24740"
"2226","23753"
"2226","23752"
"2226","23595"
"2226","23158"
"2227","29478"
"2228","29583"
"2229","22555"
"2230","29292"
"2231","25092"
"2232","29424"
"2233","27470"
"2234","29406"
"2234","27297"
"2234","26643"
"2234","26165"
"2234","25920"
"2234","24374"
"2234","23369"
"2234","22504"
"2235","24123"
"2235","22928"
"2235","22734"
"2236","29611"
"2236","27738"
"2236","27694"
"2236","27200"
"2236","24967"
"2236","23494"
"2236","22740"
"2236","22180"
"2236","21864"
"2236","21265"
"2236","20811"
"2237","29920"
"2237","28130"
"2237","24623"
"2238","24883"
"2239","29562"
"2239","29549"
"2239","27724"
"2239","27392"
"2239","27129"
"2239","27108"
"2239","24903"
"2239","23696"
"2239","22845"
"2239","22057"
"2239","22008"
"2240","29890"
"2240","26284"
"2240","21236"
"2241","22471"
"2241","21350"
"2242","29083"
"2242","28079"
"2242","25661"
"2242","25511"
"2242","24040"
"2243","21428"
"2244","26179"
"2245","28778"
"2245","23740"
"2246","20878"
"2247","25769"
"2247","22935"
"2248","29660"
"2248","28388"
"2248","27411"
"2248","27400"
"2248","26187"
"2248","26131"
"2248","25724"
"2248","25527"
"2248","25417"
"2248","25236"
"2248","24965"
"2248","24460"
"2248","24089"
"2248","23893"
"2248","22983"
"2248","22913"
"2248","22155"
"2248","21485"
"2248","21262"
"2249","29164"
"2249","28802"
"2249","27242"
"2249","26661"
"2249","25408"
"2249","24245"
"2249","23238"
"2249","22458"
"2250","23945"
"2251","29812"
"2252","29569"
"2252","28650"
"2252","26067"
"2252","26055"
"2253","23910"
"2254","26032"
"2254","22700"
"2255","29811"
"2255","29623"
"2255","28279"
"2255","27240"
"2255","24723"
"2255","23868"
"2255","23403"
"2256","24510"
"2256","24491"
"2256","24342"
"2256","22867"
"2256","22865"
"2256","22860"
"2256","22096"
"2256","21851"
"2256","21844"
"2256","21838"
"2256","21443"
"2257","23544"
"2258","27406"
"2259","25731"
"2260","27913"
"2260","24250"
"2260","23071"
"2261","23252"
"2262","25135"
"2263","23824"
"2264","25789"
"2264","25788"
"2264","25081"
"2264","25080"
"2265","28846"
"2266","28327"
"2267","29859"
"2267","26807"
"2267","26634"
"2268","26814"
"2269","25618"
"2270","27273"
"2271","24380"
"2272","29220"
"2272","29192"
"2273","29902"
"2273","28642"
"2273","23436"
"2273","21656"
"2274","23453"
"2275","24296"
"2276","29632"
"2276","29383"
"2276","27680"
"2276","21457"
"2277","27361"
"2277","27028"
"2277","26046"
"2277","24730"
"2277","22110"
"2277","22036"
"2277","21361"
"2278","29764"
"2278","29010"
"2278","28171"
"2278","27335"
"2278","26883"
"2278","25464"
"2278","24885"
"2278","24275"
"2278","24179"
"2278","23859"
"2278","23836"
"2278","23201"
"2278","23036"
"2278","22728"
"2278","22567"
"2278","22537"
"2278","22212"
"2278","21877"
"2278","21044"
"2279","29418"
"2279","22163"
"2280","29393"
"2280","28894"
"2280","21722"
"2280","20816"
"2281","27507"
"2282","22511"
"2283","28745"
"2283","23995"
"2283","23470"
"2283","20979"
"2284","26537"
"2284","25951"
"2285","21941"
"2285","21940"
"2285","21416"
"2286","21440"
"2287","29381"
"2287","29026"
"2288","29036"
"2288","25778"
"2289","25904"
"2290","27774"
"2290","27191"
"2291","21267"
"2292","28478"
"2292","26902"
"2293","28106"
"2293","27354"
"2293","27158"
"2293","24755"
"2293","22837"
"2293","20952"
"2294","21225"
"2295","25504"
"2295","23361"
"2296","24725"
"2297","28614"
"2297","28484"
"2297","23743"
"2297","23727"
"2298","22628"
"2299","29693"
"2300","28753"
"2301","28304"
"2302","25138"
"2302","25137"
"2303","25787"
"2304","27456"
"2304","24020"
"2304","23663"
"2304","22571"
"2304","21927"
"2304","21271"
"2304","21258"
"2304","20970"
"2305","25985"
"2305","22224"
"2305","21093"
"2306","22339"
"2307","25540"
"2307","24501"
"2307","22749"
"2308","28137"
"2309","24959"
"2309","22656"
"2310","25133"
"2311","28394"
"2312","23887"
"2313","29755"
"2313","28232"
"2313","28190"
"2313","27775"
"2313","27600"
"2313","24337"
"2313","23795"
"2313","23729"
"2313","21729"
"2313","20882"
"2314","21122"
"2315","28307"
"2315","26400"
"2315","23418"
"2316","23765"
"2317","28562"
"2318","29776"
"2318","27835"
"2318","27676"
"2318","27398"
"2318","27203"
"2318","22716"
"2318","22710"
"2318","22097"
"2318","21954"
"2318","21900"
"2319","27143"
"2320","23126"
"2321","26459"
"2321","24782"
"2322","25574"
"2322","22594"
"2323","29200"
"2324","28223"
"2325","27866"
"2325","27000"
"2325","25863"
"2325","24829"
"2325","24757"
"2325","24304"
"2325","24143"
"2325","23634"
"2325","23589"
"2325","23176"
"2325","22070"
"2325","22020"
"2325","21134"
"2326","21863"
"2327","26038"
"2327","25178"
"2327","24828"
"2328","22159"
"2329","25608"
"2329","24263"
"2329","22164"
"2330","26029"
"2331","23481"
"2332","29867"
"2332","28644"
"2332","25830"
"2332","24780"
"2333","27565"
"2333","25073"
"2334","21731"
"2335","24712"
"2335","22426"
"2336","28025"
"2337","29761"
"2337","29644"
"2337","28412"
"2337","28331"
"2337","26285"
"2337","23810"
"2337","22479"
"2337","21017"
"2337","20975"
"2338","28989"
"2338","28942"
"2339","23697"
"2340","26857"
"2340","23656"
"2341","28249"
"2341","28243"
"2341","26657"
"2341","25742"
"2341","23621"
"2341","22054"
"2341","21734"
"2342","26412"
"2342","23580"
"2342","23019"
"2343","26228"
"2344","22666"
"2345","29535"
"2346","29250"
"2347","28188"
"2347","28186"
"2347","28179"
"2347","27845"
"2347","27708"
"2347","27094"
"2347","23982"
"2347","23901"
"2347","23894"
"2347","23782"
"2347","22308"
"2347","22262"
"2347","22260"
"2347","22221"
"2347","22219"
"2347","21980"
"2348","29716"
"2348","29100"
"2348","28421"
"2348","24960"
"2349","27261"
"2349","24323"
"2349","24264"
"2349","23956"
"2349","22161"
"2350","23968"
"2351","26494"
"2352","28504"
"2353","29242"
"2354","28279"
"2355","28293"
"2356","28320"
"2356","26660"
"2356","25576"
"2356","24627"
"2356","24190"
"2356","24009"
"2356","23030"
"2356","22209"
"2357","24556"
"2357","24065"
"2357","23827"
"2357","21786"
"2357","21629"
"2358","29168"
"2359","29342"
"2360","29097"
"2360","28208"
"2360","26300"
"2360","23879"
"2360","23137"
"2360","20796"
"2361","26191"
"2362","23071"
"2363","23682"
"2363","23033"
"2364","27710"
"2364","26667"
"2364","26627"
"2365","25223"
"2366","27097"
"2367","23385"
"2368","29905"
"2368","25130"
"2369","22096"
"2369","21848"
"2369","21443"
"2369","21440"
"2370","29641"
"2371","29584"
"2371","24271"
"2372","24384"
"2373","29291"
"2374","25360"
"2374","25348"
"2374","23988"
"2374","23633"
"2374","22501"
"2374","21107"
"2375","26838"
"2375","25732"
"2375","24989"
"2375","23873"
"2375","21931"
"2376","23464"
"2377","26916"
"2377","24440"
"2377","23874"
"2377","23514"
"2377","21478"
"2378","28755"
"2379","27363"
"2379","27313"
"2379","26835"
"2379","26612"
"2379","24538"
"2379","23775"
"2379","23669"
"2379","23667"
"2379","21883"
"2379","21780"
"2380","21943"
"2381","27287"
"2381","26515"
"2381","26369"
"2381","25641"
"2382","26404"
"2382","21069"
"2383","27041"
"2384","23247"
"2385","29544"
"2386","29654"
"2386","29653"
"2386","29231"
"2386","28455"
"2386","28081"
"2386","27373"
"2386","27030"
"2386","26238"
"2386","26105"
"2386","25740"
"2386","25555"
"2386","25185"
"2386","24887"
"2386","24882"
"2386","24770"
"2386","24135"
"2386","23680"
"2386","23567"
"2386","22857"
"2386","22672"
"2386","22353"
"2386","21988"
"2386","21717"
"2386","21320"
"2386","21167"
"2387","28073"
"2388","28687"
"2389","27967"
"2389","22855"
"2390","29868"
"2390","29718"
"2390","29704"
"2390","27453"
"2390","26175"
"2391","24195"
"2392","25785"
"2393","29679"
"2394","28577"
"2394","28439"
"2394","25466"
"2394","23691"
"2395","29279"
"2395","27172"
"2395","25627"
"2395","23933"
"2395","23053"
"2395","21985"
"2395","21342"
"2396","27070"
"2396","23265"
"2397","27734"
"2398","27874"
"2398","26537"
"2399","28784"
"2400","24877"
"2401","29262"
"2401","25787"
"2402","29913"
"2403","25904"
"2404","24804"
"2405","24643"
"2405","21290"
"2406","22939"
"2407","27955"
"2407","24751"
"2408","26342"
"2409","27478"
"2410","25757"
"2410","22772"
"2411","24574"
"2412","29873"
"2413","28818"
"2413","26682"
"2413","24708"
"2413","24000"
"2414","27964"
"2414","27962"
"2414","25086"
"2414","24336"
"2414","24334"
"2414","21729"
"2415","28896"
"2416","25434"
"2417","29501"
"2417","29293"
"2418","26979"
"2419","27193"
"2419","26988"
"2420","26261"
"2420","24210"
"2421","29312"
"2421","27611"
"2422","21371"
"2423","24616"
"2424","29618"
"2424","26132"
"2424","23294"
"2424","22223"
"2425","29287"
"2426","28091"
"2426","26836"
"2426","24339"
"2426","21700"
"2427","29136"
"2427","29039"
"2427","28166"
"2427","27881"
"2427","27209"
"2427","26078"
"2427","25715"
"2428","27323"
"2428","26969"
"2428","26118"
"2428","24120"
"2428","23876"
"2428","22722"
"2428","22573"
"2428","21112"
"2429","28012"
"2430","26379"
"2431","29349"
"2432","26817"
"2433","24025"
"2434","22198"
"2435","25713"
"2436","24956"
"2436","24532"
"2436","23813"
"2437","29402"
"2438","29377"
"2438","28125"
"2438","27570"
"2438","26203"
"2439","27644"
"2440","26978"
"2440","26382"
"2440","23326"
"2441","21833"
"2442","27766"
"2442","26053"
"2443","26760"
"2443","23920"
"2444","28539"
"2445","28544"
"2445","27947"
"2445","27729"
"2445","25004"
"2446","22619"
"2447","27057"
"2448","29649"
"2448","26744"
"2448","26626"
"2448","25313"
"2448","24008"
"2448","23852"
"2448","23062"
"2448","22111"
"2448","21862"
"2448","21359"
"2448","21083"
"2449","29008"
"2449","26743"
"2450","29505"
"2450","29283"
"2450","27951"
"2450","26852"
"2450","26033"
"2450","25979"
"2450","24771"
"2450","24558"
"2450","22835"
"2450","22473"
"2450","21872"
"2450","21525"
"2451","28769"
"2451","28419"
"2452","22766"
"2453","29856"
"2454","23843"
"2455","23206"
"2456","28718"
"2456","27828"
"2457","23376"
"2458","24216"
"2459","28657"
"2459","28582"
"2459","26812"
"2460","24767"
"2460","20866"
"2461","28804"
"2461","27365"
"2461","22821"
"2461","22541"
"2462","27470"
"2463","29781"
"2464","28443"
"2464","27245"
"2464","27035"
"2464","23692"
"2464","23410"
"2464","23068"
"2464","22727"
"2464","21600"
"2464","21197"
"2465","29637"
"2465","24592"
"2465","23024"
"2466","28210"
"2467","26987"
"2468","29360"
"2469","29879"
"2469","28966"
"2469","27159"
"2469","26408"
"2469","25497"
"2469","25357"
"2469","24484"
"2469","23866"
"2469","23074"
"2469","22682"
"2469","22566"
"2469","21605"
"2469","21049"
"2470","22173"
"2471","28998"
"2472","24370"
"2473","28871"
"2474","22354"
"2475","29778"
"2475","23536"
"2476","25196"
"2477","20867"
"2478","27858"
"2478","26446"
"2478","23018"
"2478","22686"
"2479","28972"
"2480","28673"
"2481","28385"
"2482","29091"
"2482","27299"
"2483","29473"
"2484","28793"
"2484","28667"
"2484","27604"
"2484","26614"
"2484","26537"
"2485","26011"
"2485","23757"
"2486","27250"
"2487","29546"
"2488","21858"
"2488","20835"
"2489","27131"
"2489","26887"
"2489","26438"
"2489","25113"
"2489","24321"
"2490","28921"
"2491","23837"
"2491","20851"
"2492","29332"
"2492","26030"
"2492","23382"
"2492","23154"
"2493","26270"
"2494","29889"
"2494","28681"
"2494","26475"
"2494","25904"
"2494","24941"
"2494","22623"
"2495","23377"
"2495","21673"
"2495","21384"
"2496","28218"
"2496","21761"
"2497","28177"
"2498","29823"
"2498","25281"
"2499","21222"
"2500","24584"
"2501","23784"
"2502","27869"
"2503","21398"
"2504","25327"
"2505","25670"
"2506","22566"
"2507","22938"
"2508","26467"
"2509","29695"
"2509","27270"
"2509","21331"
"2509","20918"
"2510","26892"
"2510","21643"
"2511","29137"
"2512","27501"
"2512","27500"
"2512","27497"
"2512","21764"
"2513","22641"
"2514","21966"
"2515","22576"
"2516","27247"
"2517","26383"
"2518","29116"
"2519","23917"
"2520","28010"
"2520","24803"
"2521","26861"
"2522","27199"
"2522","24914"
"2523","26052"
"2523","26049"
"2523","25111"
"2524","24870"
"2525","29085"
"2525","28604"
"2526","29395"
"2527","24937"
"2528","24957"
"2529","28496"
"2529","25373"
"2529","25214"
"2529","24470"
"2529","24453"
"2529","24425"
"2529","23306"
"2529","23111"
"2529","23073"
"2529","22754"
"2529","21938"
"2529","21935"
"2529","21662"
"2529","21240"
"2529","21164"
"2530","28586"
"2530","23000"
"2531","28450"
"2531","27705"
"2531","27008"
"2531","26797"
"2531","26121"
"2531","26010"
"2531","25210"
"2531","24432"
"2531","23969"
"2531","21247"
"2531","21045"
"2531","20897"
"2532","22258"
"2533","29286"
"2533","27119"
"2534","27647"
"2535","28328"
"2535","25529"
"2535","25416"
"2535","20857"
"2536","21132"
"2537","28562"
"2538","25758"
"2539","28957"
"2540","24299"
"2541","29729"
"2541","29170"
"2541","25850"
"2541","24714"
"2541","24372"
"2541","24286"
"2542","23325"
"2543","27535"
"2544","28524"
"2545","26147"
"2546","29467"
"2547","28645"
"2548","29483"
"2549","29258"
"2549","27516"
"2549","27244"
"2549","23883"
"2550","27629"
"2551","26945"
"2551","26413"
"2552","27845"
"2553","22152"
"2553","21076"
"2554","23021"
"2554","23020"
"2554","21423"
"2555","26401"
"2555","23052"
"2556","26379"
"2557","24849"
"2557","24664"
"2557","21802"
"2558","25805"
"2559","28088"
"2559","27609"
"2559","26192"
"2559","25710"
"2559","25500"
"2559","24798"
"2559","23914"
"2559","23721"
"2559","23221"
"2559","22920"
"2559","21432"
"2559","21344"
"2559","21009"
"2560","29864"
"2560","28250"
"2560","27641"
"2561","29860"
"2561","29628"
"2561","28553"
"2561","28514"
"2561","27695"
"2561","27118"
"2561","26587"
"2561","26319"
"2561","26318"
"2561","26065"
"2561","24513"
"2561","23761"
"2562","23034"
"2563","22373"
"2564","28279"
"2565","26736"
"2565","25587"
"2565","21554"
"2566","28310"
"2566","27759"
"2566","25546"
"2566","24891"
"2566","24693"
"2566","23674"
"2566","23443"
"2566","22688"
"2566","21778"
"2567","29606"
"2567","29605"
"2567","28938"
"2567","28756"
"2567","27704"
"2567","27597"
"2567","27082"
"2567","26933"
"2567","26061"
"2567","25964"
"2567","25706"
"2567","25647"
"2567","25645"
"2567","25545"
"2567","25082"
"2567","24206"
"2567","23957"
"2567","23764"
"2567","23732"
"2567","22737"
"2567","22564"
"2567","21466"
"2567","21319"
"2568","29813"
"2569","24814"
"2569","24320"
"2570","26133"
"2571","22467"
"2571","21357"
"2572","28121"
"2572","27730"
"2572","26913"
"2572","25628"
"2572","25169"
"2572","24485"
"2572","23587"
"2572","22640"
"2572","21595"
"2572","21147"
"2573","28668"
"2574","23283"
"2575","25459"
"2576","23968"
"2577","25315"
"2577","22199"
"2578","26001"
"2579","21890"
"2580","23222"
"2581","27755"
"2581","21634"
"2582","20927"
"2583","29869"
"2583","29630"
"2583","22087"
"2584","26126"
"2585","27269"
"2586","26817"
"2586","22800"
"2587","21804"
"2588","27717"
"2588","21754"
"2589","29872"
"2589","29626"
"2589","29000"
"2590","27013"
"2591","21440"
"2592","27823"
"2593","27930"
"2594","27954"
"2594","25032"
"2595","24764"
"2596","21751"
"2597","29018"
"2597","26200"
"2598","28279"
"2599","26703"
"2599","25765"
"2600","23038"
"2601","28588"
"2601","28013"
"2601","27511"
"2601","26028"
"2601","21792"
"2602","29917"
"2603","21692"
"2604","29647"
"2604","29227"
"2604","27815"
"2605","29785"
"2606","29005"
"2607","26568"
"2607","24955"
"2607","23374"
"2607","21358"
"2607","20900"
"2608","27675"
"2608","27493"
"2608","22438"
"2608","22218"
"2609","29512"
"2610","29769"
"2610","29574"
"2610","28378"
"2610","26974"
"2610","26595"
"2610","23360"
"2610","21674"
"2611","22195"
"2612","24578"
"2612","24082"
"2612","21591"
"2612","21511"
"2613","22450"
"2614","29643"
"2614","29327"
"2614","28697"
"2614","27293"
"2614","26981"
"2614","26808"
"2614","25825"
"2614","22248"
"2615","25859"
"2615","24443"
"2615","23639"
"2615","22763"
"2615","21564"
"2616","22465"
"2617","24145"
"2618","24749"
"2619","27752"
"2620","28043"
"2620","26511"
"2620","24301"
"2620","23092"
"2620","22550"
"2620","21473"
"2621","26147"
"2621","26146"
"2621","26145"
"2621","26144"
"2622","29829"
"2622","28063"
"2622","27152"
"2622","26912"
"2622","26851"
"2622","25709"
"2622","24759"
"2622","24530"
"2622","24005"
"2622","23750"
"2622","23192"
"2622","22787"
"2622","22786"
"2622","22385"
"2622","22081"
"2622","21188"
"2623","25865"
"2623","23627"
"2623","22989"
"2623","22301"
"2624","26975"
"2625","28279"
"2626","23612"
"2626","22812"
"2627","29696"
"2627","28430"
"2627","27105"
"2627","26561"
"2627","26167"
"2627","26015"
"2627","25701"
"2627","25570"
"2627","24577"
"2627","24525"
"2627","24229"
"2627","23989"
"2627","23032"
"2627","21038"
"2628","23078"
"2628","20868"
"2629","26172"
"2630","26249"
"2631","28138"
"2632","29620"
"2632","27191"
"2633","23609"
"2633","21298"
"2634","24158"
"2635","28733"
"2635","27995"
"2635","27365"
"2635","21422"
"2635","20842"
"2636","25040"
"2637","26421"
"2638","26402"
"2639","29034"
"2639","28675"
"2640","21968"
"2641","29477"
"2641","22658"
"2642","29619"
"2643","24654"
"2643","23327"
"2643","22788"
"2644","22474"
"2645","22546"
"2646","21297"
"2647","24310"
"2648","29579"
"2648","24673"
"2649","29374"
"2650","29459"
"2650","29093"
"2650","28065"
"2650","27944"
"2650","26537"
"2650","26077"
"2650","25966"
"2650","25340"
"2650","24761"
"2650","23060"
"2650","22566"
"2650","22409"
"2651","27224"
"2652","25616"
"2652","25519"
"2653","28631"
"2653","26934"
"2653","26725"
"2653","24151"
"2654","29743"
"2654","22390"
"2654","22323"
"2655","21043"
"2656","25051"
"2657","22204"
"2658","28279"
"2659","28634"
"2659","28481"
"2659","28474"
"2659","27126"
"2659","26393"
"2659","25786"
"2659","23651"
"2659","23650"
"2660","25133"
"2660","24046"
"2661","23223"
"2661","21375"
"2662","29598"
"2662","22583"
"2663","26574"
"2664","26272"
"2664","24679"
"2665","29888"
"2665","29727"
"2666","23380"
"2666","22288"
"2666","21242"
"2667","28259"
"2667","26722"
"2667","23105"
"2668","23739"
"2669","27979"
"2669","27304"
"2669","27124"
"2669","25799"
"2670","26257"
"2671","29372"
"2672","29182"
"2672","28480"
"2672","28059"
"2672","25179"
"2672","24777"
"2672","24734"
"2672","24494"
"2672","23961"
"2672","22447"
"2672","21048"
"2673","29109"
"2674","25958"
"2675","21028"
"2676","29115"
"2676","27584"
"2676","27290"
"2676","26783"
"2676","26769"
"2676","26650"
"2676","26381"
"2676","25030"
"2676","23324"
"2677","27863"
"2678","26246"
"2678","26201"
"2679","29329"
"2680","22925"
"2681","29045"
"2681","28739"
"2681","28107"
"2681","27251"
"2681","27191"
"2681","21223"
"2682","29400"
"2683","28587"
"2683","27679"
"2684","22074"
"2685","29604"
"2685","29474"
"2686","29206"
"2687","29800"
"2688","22653"
"2689","26885"
"2689","25268"
"2689","23188"
"2689","21871"
"2689","21406"
"2690","21155"
"2691","29436"
"2691","25559"
"2692","28764"
"2692","25712"
"2692","23592"
"2692","22247"
"2693","28397"
"2694","27711"
"2695","28530"
"2695","25455"
"2695","25335"
"2695","22626"
"2695","21962"
"2695","21365"
"2696","26166"
"2697","25021"
"2698","23582"
"2699","28465"
"2699","24169"
"2699","21638"
"2699","21266"
"2700","24886"
"2701","29662"
"2701","28379"
"2701","25096"
"2701","24447"
"2701","23806"
"2701","23805"
"2701","22230"
"2701","22030"
"2701","21338"
"2701","21103"
"2701","20902"
"2702","28289"
"2703","28415"
"2704","28253"
"2704","26062"
"2704","23703"
"2704","23702"
"2704","23701"
"2705","22871"
"2705","21852"
"2706","24919"
"2706","23563"
"2706","23314"
"2706","23191"
"2706","22906"
"2707","28018"
"2707","25718"
"2707","22534"
"2708","25392"
"2708","24404"
"2709","29758"
"2709","29545"
"2709","29376"
"2709","28324"
"2709","25798"
"2709","23724"
"2709","23173"
"2709","22429"
"2709","22130"
"2709","20848"
"2710","29801"
"2710","29554"
"2710","28795"
"2710","28615"
"2711","24324"
"2712","28826"
"2712","28112"
"2712","26023"
"2712","25359"
"2712","23378"
"2713","29757"
"2713","29733"
"2713","25864"
"2713","25653"
"2713","25550"
"2714","28550"
"2715","29129"
"2715","25721"
"2716","28779"
"2716","24156"
"2717","22908"
"2718","28889"
"2719","24409"
"2719","21285"
"2720","24078"
"2720","23143"
"2720","22684"
"2721","28939"
"2721","28374"
"2722","25705"
"2722","25493"
"2722","21991"
"2723","29282"
"2724","29445"
"2724","25642"
"2724","23552"
"2725","25751"
"2726","28750"
"2726","27256"
"2726","26444"
"2726","24793"
"2726","24763"
"2726","24181"
"2726","23290"
"2726","21926"
"2726","21279"
"2726","21207"
"2727","27439"
"2728","29402"
"2729","25012"
"2730","28305"
"2731","28627"
"2731","25338"
"2731","23742"
"2732","28858"
"2733","29302"
"2733","28599"
"2733","28169"
"2733","25933"
"2734","27878"
"2734","26638"
"2734","26635"
"2734","26499"
"2734","24107"
"2734","21960"
"2734","21959"
"2734","21958"
"2735","22217"
"2736","28434"
"2736","26390"
"2736","25630"
"2737","29325"
"2738","22461"
"2739","27039"
"2740","28689"
"2741","28934"
"2741","28469"
"2741","23526"
"2742","29670"
"2742","26344"
"2742","25904"
"2742","25838"
"2742","25561"
"2742","23771"
"2743","25904"
"2744","29878"
"2744","28127"
"2744","25140"
"2745","27648"
"2746","25813"
"2747","29877"
"2747","29210"
"2747","26654"
"2747","26398"
"2747","25956"
"2747","24102"
"2747","22468"
"2747","20989"
"2748","22597"
"2749","25891"
"2750","24871"
"2750","21494"
"2750","21413"
"2750","21404"
"2751","29261"
"2751","27605"
"2751","26567"
"2751","26212"
"2751","25952"
"2751","25590"
"2751","23944"
"2751","22391"
"2751","21585"
"2752","26607"
"2752","21636"
"2753","25469"
"2754","27428"
"2754","26512"
"2754","22701"
"2754","22064"
"2754","21743"
"2755","29903"
"2755","29491"
"2755","29269"
"2755","25281"
"2756","27622"
"2757","29559"
"2757","26664"
"2757","26608"
"2758","28790"
"2758","28628"
"2758","25571"
"2758","22491"
"2758","21977"
"2758","20828"
"2759","29838"
"2759","29313"
"2759","28817"
"2759","26681"
"2759","25963"
"2759","24167"
"2759","24030"
"2759","23934"
"2759","22462"
"2759","21593"
"2759","21151"
"2760","27727"
"2761","27990"
"2761","26320"
"2761","24414"
"2761","24413"
"2761","23583"
"2761","23522"
"2761","23344"
"2762","26281"
"2763","26552"
"2764","27882"
"2765","26584"
"2765","21739"
"2766","29437"
"2766","29076"
"2766","27284"
"2766","23614"
"2766","21687"
"2767","27466"
"2767","25481"
"2767","24446"
"2767","21333"
"2767","20843"
"2768","28973"
"2768","28499"
"2768","28067"
"2768","25123"
"2768","24597"
"2769","24809"
"2770","28529"
"2771","22909"
"2771","22192"
"2772","25168"
"2772","24436"
"2773","28873"
"2774","28352"
"2775","29518"
"2775","29508"
"2775","28975"
"2775","27957"
"2775","27779"
"2775","25762"
"2775","23106"
"2775","22392"
"2775","20904"
"2775","20845"
"2776","24593"
"2777","21412"
"2778","29264"
"2778","28565"
"2778","28547"
"2778","25176"
"2778","24357"
"2778","23976"
"2778","23975"
"2778","22361"
"2778","21975"
"2779","28871"
"2780","26514"
"2781","22311"
"2782","23434"
"2783","21017"
"2783","20975"
"2784","24652"
"2785","24580"
"2786","28732"
"2787","27208"
"2787","26239"
"2787","22861"
"2787","22824"
"2787","22371"
"2787","21434"
"2788","24946"
"2788","23359"
"2789","25060"
"2790","29048"
"2791","29788"
"2791","22293"
"2791","21148"
"2792","27101"
"2792","22689"
"2793","28852"
"2794","21406"
"2795","27345"
"2796","23096"
"2796","22960"
"2797","25689"
"2798","26223"
"2799","28205"
"2800","29593"
"2801","28521"
"2802","24544"
"2803","26389"
"2803","25206"
"2804","27116"
"2805","29015"
"2805","26965"
"2806","28435"
"2807","22352"
"2808","24361"
"2809","26845"
"2809","22631"
"2810","27470"
"2811","27483"
"2811","27415"
"2812","28641"
"2812","28563"
"2812","28034"
"2812","27366"
"2812","27298"
"2812","27121"
"2812","27003"
"2812","25904"
"2812","25085"
"2812","24637"
"2812","24333"
"2812","24303"
"2812","22492"
"2812","22165"
"2813","28387"
"2813","25747"
"2813","23838"
"2813","23042"
"2814","27090"
"2815","21607"
"2816","28279"
"2817","29061"
"2818","28434"
"2818","26390"
"2818","25630"
"2819","27171"
"2819","25812"
"2819","23213"
"2819","21374"
"2820","27417"
"2821","24852"
"2822","21565"
